date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_only,ema8,ema21,sma20,std20,bb_up,bb_dn,bbw,bbw_mean,bbw_std,bbw_zscore,ema_htf,hma9,hma21,hma9_slope,hma21_slope,up_move,dn_move,plus_dm,minus_dm,tr,plus_di,minus_di,adx,atr,atr_roc,typical_price,mock_volume,vol_price,year_week,vwap,hour,minute,capital,position,long_signal,short_signal,trade_return
2024-06-11 12:00:00+08:00,21868.130859375,21884.44921875,21834.8203125,21848.720703125,0,0.0,0.0,2024-06-11,21866.692589244336,21777.5997500544,21756.47001953125,221.76262921893874,22244.347803812914,21268.592235249587,0.04484898366726428,0.03218790178091779,0.010139852921622202,1.2486453931400365,21338.732834933868,21884.90789207176,21947.943946496212,-0.0074431643990539925,-0.27688935588745356,-6.041015625,11.189453125,0.0,11.189453125,49.62890625,39.70934211766015,23.96016641381221,24.735821065456527,68.43484933035714,0.010720363952544387,21855.996744791668,1,21855.996744791668,2024-24,21855.16323043711,12,0,50000.0,0.0,False,False,0.0
2024-06-11 13:00:00+08:00,21849.099609375,21865.05078125,21827.75,21840.2890625,0,0.0,0.0,2024-06-11,21860.825138856708,21783.298778458546,21780.6109375,201.38521736736445,22223.658415708203,21337.5634592918,0.04068274112966962,0.032384585589895674,0.010111644913434175,0.8206532953007327,21345.650851865812,21853.91283275463,21922.122552421537,-0.25548300124885887,-0.3261307884916046,-19.3984375,7.0703125,0.0,7.0703125,37.30078125,10.899932996814437,35.61622698962975,53.1348546386607,64.22921316964286,-0.08238129026085839,21844.36328125,1,21844.36328125,2024-24,21865.99684112474,13,0,50000.0,0.0,False,False,0.0
2024-06-12 09:00:00+08:00,21841.810546875,21949.560546875,21841.810546875,21899.4609375,0,0.0,0.0,2024-06-12,21869.41087188855,21793.85897473504,21806.53896484375,179.39601281816564,22201.210193043713,21411.867736643784,0.0361975120248317,0.0325290143948003,0.010061300716908127,0.3646146128255404,21353.289611667664,21851.05966435185,21905.68026819535,-0.2635227162945285,-0.3044770805418426,84.509765625,14.060546875,84.509765625,0.0,109.271484375,19.51828900572779,32.9955360537474,25.66418849226683,65.90345982142857,-0.03226295465486695,21896.944010416668,1,21896.944010416668,2024-24,21873.734800911865,9,0,50000.0,0.0,False,False,0.0
2024-06-12 10:00:00+08:00,21898.849609375,21964.640625,21887.970703125,21954.3203125,0,0.0,0.0,2024-06-12,21888.279636468873,21808.446369077312,21833.95244140625,155.2407682581271,22175.482131574132,21492.42275123837,0.03128427535824281,0.0326135431749964,0.010014403024978146,-0.13273558900141252,21361.579690299834,21883.724247685182,21902.813704680735,-0.005408496085124969,-0.2056240070846453,15.080078125,46.16015625,0.0,46.16015625,76.669921875,18.933368469535647,30.631019116997336,23.60091835454055,67.99762834821429,-0.006388864539355388,21935.643880208332,1,21935.643880208332,2024-24,21881.104543613867,10,0,50000.0,0.0,False,False,0.0
2024-06-12 11:00:00+08:00,21962.4609375,22048.009765625,21951.599609375,22048.009765625,0,0.0,0.0,2024-06-12,21923.77522072579,21830.224859672555,21863.33447265625,135.1187015533261,22160.595616073566,21566.073329238934,0.02719266302119441,0.032644993024459154,0.009992144143643973,-0.5456616096827801,21371.0476913388,21956.6787109375,21918.898094392585,0.4702401760697205,-0.014708694476281241,83.369140625,63.62890625,83.369140625,0.0,96.41015625,26.768467152911192,25.779075425431074,1.8828506128259415,69.78976004464286,0.08657348581109692,22015.873046875,1,22015.873046875,2024-24,21891.018914492583,11,0,50000.0,0.0,False,False,0.0
2024-06-12 12:00:00+08:00,22038.55078125,22061.51953125,22015.48046875,22058.009765625,0,0.0,0.0,2024-06-12,21953.605119592285,21850.932578395506,21890.776953125,113.38834881312803,22140.23132051388,21641.32258573612,0.02279081897577492,0.03261782070685761,0.010015415633879317,-0.9811875122439471,21380.52303029447,22033.08580005787,21947.144107819266,0.8330311595962514,0.18928350599601315,13.509765625,63.880859375,0.0,63.880859375,46.0390625,26.84664248557857,29.674536460012597,5.003246618592656,69.5810546875,0.055802758702444555,22045.003255208332,1,22045.003255208332,2024-24,21902.597220965738,12,0,50000.0,0.0,False,False,0.0
2024-06-12 13:00:00+08:00,22055.109375,22094.939453125,22039.640625,22086.51953125,0,0.0,0.0,2024-06-12,21983.14165551622,21872.349574109554,21920.7759765625,72.97782352944891,22081.32718832729,21760.224764797713,0.014648314634157222,0.032494439491439105,0.010160437657571735,-1.7564325181947378,21390.260913066268,22095.005707465276,21982.885046502975,0.9654730492340323,0.3655755963679166,33.419921875,24.16015625,33.419921875,0.0,55.298828125,31.507482909571717,22.1761056263762,17.38217868347822,66.5859375,-0.020760883614720393,22073.699869791668,1,22073.699869791668,2024-24,21915.24762647716,13,0,50000.0,0.0,False,False,0.0
2024-06-13 09:00:00+08:00,22217.640625,22440.099609375,22217.640625,22390.8203125,0,0.0,0.0,2024-06-13,22073.736912623728,21919.483277599596,21944.58095703125,127.8899529659461,22225.93885355633,21663.223060506167,0.025642585481671656,0.03240826454702378,0.010181833024965316,-0.6644853028209886,21404.061732368802,22218.432364004624,22052.877219122023,1.192136827765003,0.6112493618632826,345.16015625,178.0,345.16015625,0.0,353.580078125,51.65395671283467,16.236679490755325,52.1681327530185,78.2451171875,0.12115469572396353,22349.520182291668,1,22349.520182291668,2024-24,21936.074313326946,9,0,50000.0,0.0,True,False,0.0
2024-06-13 10:00:00+08:00,22391.470703125,22391.470703125,22211.080078125,22288.75,0,0.0,0.0,2024-06-13,22121.517598707345,21953.052979635995,21961.92646484375,149.24166994889387,22290.258138731315,21633.594790956184,0.0299000795229087,0.03231606416763368,0.010162167202371829,-0.2377430285164045,21416.264329163714,22318.754246238426,22131.027558170998,1.2965430660638824,0.8378468262128849,-48.62890625,6.560546875,0.0,6.560546875,180.390625,46.791847477952516,15.032994468526034,51.36908079183812,87.54436383928571,0.25816379519485433,22297.100260416668,1,22297.100260416668,2024-24,21958.830231598753,10,0,50000.0,1.0,True,False,0.0
2024-06-13 11:00:00+08:00,22279.16015625,22317.51953125,22255.55078125,22291.390625,0,0.0,0.0,2024-06-13,22159.26716010571,21983.810947396356,21979.7625,166.16885445463217,22345.33397980019,21614.19102019981,0.03326437033158783,0.03222913269152823,0.010115934289394906,0.10233731340145027,21428.33503669249,22379.403392650464,22208.327138460496,1.2871582336323981,1.0255345987599733,-73.951171875,44.470703125,0.0,44.470703125,61.96875,46.32898224845351,17.902363455185615,44.25661408992521,88.53138950892857,0.3295808819832051,22288.153645833332,1,22288.153645833332,2024-24,21981.278063720754,11,0,50000.0,1.0,True,False,0.0
2024-06-13 12:00:00+08:00,22290.109375,22338.380859375,22259.560546875,22302.609375,0,0.0,0.0,2024-06-13,22191.120985637775,22012.792622633053,21997.8259765625,180.76703473605082,22395.513452981813,21600.138500143188,0.03615697995274707,0.032162372438986744,0.010067158680953165,0.3967958828862156,21440.393993082937,22389.760228587966,22277.40587611607,0.7711068979866662,1.0181377004147043,20.861328125,4.009765625,20.861328125,0.0,78.8203125,46.31033231470837,15.68166309206851,49.40745820676955,91.78920200892857,0.17309814731279216,22300.18359375,1,22300.18359375,2024-24,22002.76732955888,12,0,476286.5698362064,0.0,True,False,47.365174426245154
2024-06-13 13:00:00+08:00,22305.029296875,22313.4296875,22275.720703125,22300.41015625,0,0.0,0.0,2024-06-13,22215.407467996047,22038.939671143682,22017.10751953125,191.67991039105985,22438.803322391585,21595.41171667092,0.0383061946249052,0.03212587407596204,0.010037866839595788,0.6157005300033948,21452.25628498869,22366.77298900463,22330.568200757574,0.2151497446336872,0.9016329768786733,-24.951171875,16.16015625,0.0,16.16015625,37.708984375,41.79185220845056,17.854496535961523,40.13213914343795,87.48911830357143,-0.0006310575951605779,22296.520182291668,1,22296.520182291668,2024-24,22022.666269474437,13,0,476286.5698362064,0.0,True,False,0.0
2024-06-14 09:00:00+08:00,22311.9296875,22366.470703125,22252.01953125,22331.380859375,0,0.0,0.0,2024-06-14,22241.179332746924,22065.525233710167,22040.23359375,200.54878478645557,22481.4409202802,21599.026267219797,0.040036538147698815,0.03206688988291775,0.009973023313484514,0.7991205089117568,21464.382141187118,22350.13376012731,22372.93688903544,-0.13078826101666385,0.7412073387998405,53.041015625,23.701171875,53.041015625,0.0,114.451171875,46.22595377138095,16.636977269973755,47.06903736555212,86.38406808035714,-0.024254916143102823,22316.623697916668,1,22316.623697916668,2024-24,22041.22722001421,9,0,476286.5698362064,1.0,False,False,0.0
2024-06-14 10:00:00+08:00,22330.390625,22439.05078125,22304.9609375,22424.189453125,0,0.0,0.0,2024-06-14,22281.848248386497,22098.13107183879,22069.374609375,212.14041302199945,22536.0835180234,21602.665700726604,0.04229471082974139,0.032018641930576915,0.009910943083717115,1.0368405686040782,21477.620862731088,22370.74444444444,22413.639611573326,-0.08493071810230837,0.6115332108902037,72.580078125,52.94140625,72.580078125,0.0,134.08984375,48.40230615755798,13.655227737064859,55.99171645933545,92.78473772321429,0.01084589137389913,22389.400390625,1,22389.400390625,2024-24,22059.70023154134,10,0,476286.5698362064,1.0,False,False,0.0
2024-06-14 11:00:00+08:00,22423.91015625,22436.73046875,22402.23046875,22423.119140625,0,0.0,0.0,2024-06-14,22313.241779995053,22127.675441728446,22096.94052734375,220.76061350963894,22582.613877064956,21611.267177622547,0.04395842484349255,0.032002763996311835,0.009890302551555033,1.2088264819031718,21490.662218288246,22408.042368344904,22448.877998173703,0.18451199625696427,0.5298109584695412,-2.3203125,97.26953125,0.0,97.26953125,34.5,48.91926623672088,19.878027929559977,42.21276237485013,91.7041015625,0.04817722867320873,22420.693359375,1,22420.693359375,2024-24,22078.016444870154,11,0,476286.5698362064,1.0,True,False,0.0
2024-06-14 12:00:00+08:00,22424.640625,22455.51953125,22406.9296875,22451.740234375,0,0.0,0.0,2024-06-14,22344.019214301705,22157.13587742359,22126.1990234375,227.30236359422062,22626.264223344788,21626.133823530214,0.04520118429537428,0.03200871390125471,0.009898137099994386,1.3328234321288215,21503.91846678599,22448.90796440972,22479.90637530438,0.44194010354703095,0.47812000185529113,18.7890625,4.69921875,18.7890625,0.0,48.58984375,49.84843261768726,19.225665774583447,44.33321252889074,92.51046316964286,0.07092042810008392,22438.063151041668,1,22438.063151041668,2024-24,22095.901188484346,12,0,476286.5698362064,1.0,True,False,0.0
2024-06-14 13:00:00+08:00,22451.30078125,22467.16015625,22433.630859375,22465.80078125,0,0.0,0.0,2024-06-14,22371.08178473466,22185.196323225988,22156.0865234375,230.84336353270263,22663.941923209448,21648.231123665555,0.04584342087982874,0.03203483530391629,0.009931443570383216,1.3903904389791735,21517.18580905446,22480.17107204861,22504.897075892863,0.489150586275397,0.40715147517771144,11.640625,26.701171875,0.0,26.701171875,33.529296875,46.39045544323345,22.277565265396667,35.1151670437694,87.208984375,-0.06009343222855568,22455.530598958332,1,22455.530598958332,2024-24,22113.222016281234,13,0,1316830.2992104192,0.0,True,False,9.804365021289989
2024-06-17 09:00:00+08:00,22468.109375,22559.240234375,22431.259765625,22551.150390625,0,0.0,0.0,2024-06-17,22411.09703048807,22218.464874807716,22185.16357421875,242.45202953420204,22718.558039193995,21651.769109243505,0.04808569142984146,0.03208290550591041,0.00999782735457642,1.6006261916475004,21531.447389489917,22520.056336805555,22530.167147591994,0.49988288409740556,0.3621078497771894,92.080078125,2.37109375,92.080078125,0.0,127.98046875,51.2557079209215,18.17377132667296,47.64825683885316,90.8740234375,-0.009051701187370198,22513.883463541668,1,22513.883463541668,2024-25,22246.775832034713,9,0,1316830.2992104192,1.0,True,False,0.0
2024-06-17 10:00:00+08:00,22551.900390625,22567.33984375,22495.150390625,22513.9296875,0,0.0,0.0,2024-06-17,22433.948732046276,22245.325312325196,22216.580078125,242.30096549704123,22749.642202218492,21683.517954031508,0.04798777509580196,0.032139681213216933,0.010072336109715585,1.5734276672787546,21544.99886946247,22545.373249421293,22551.925256865532,0.42971036793642514,0.3203700244956015,8.099609375,63.890625,0.0,63.890625,72.189453125,46.11084832799826,23.125596571443065,33.19819755275835,89.14397321428571,-0.036390369694547786,22525.473307291668,1,22525.473307291668,2024-25,22337.7433498287,10,0,1153161.4613215562,0.0,True,False,-0.6905
2024-06-17 11:00:00+08:00,22515.150390625,22545.169921875,22499.259765625,22502.529296875,0,0.0,0.0,2024-06-17,22449.18885756377,22268.707492738817,22248.65751953125,235.10602628420665,22765.890777356504,21731.424261705997,0.04649568248072234,0.032194447119632826,0.010135792377510205,1.4109635850333924,21558.206185702642,22551.029152199073,22567.81826569264,0.31520258419458747,0.2795888805338211,-22.169921875,4.109375,0.0,4.109375,45.91015625,46.11515865640129,18.79337499201941,42.09274517269229,89.134765625,0.022082372175315168,22515.652994791668,1,22515.652994791668,2024-25,22397.941096066355,11,0,1153161.4613215562,1.0,True,False,0.0
2024-06-17 12:00:00+08:00,22502.05078125,22518.130859375,22473.5703125,22477.419921875,0,0.0,0.0,2024-06-17,22455.46242741071,22287.681349933013,22280.09248046875,220.38741875137123,22764.944801721766,21795.240159215733,0.04352336703072731,0.03224637302983442,0.010180747670028682,1.1076782628070827,21570.88499585674,22532.62674334491,22574.889973451027,0.05581871710867058,0.1985019710065177,-27.0390625,25.689453125,0.0,25.689453125,44.560546875,44.0345783475426,20.818380881203694,35.79820835020626,88.36774553571429,-0.027579695571743224,22489.70703125,1,22489.70703125,2024-25,22435.68713045049,12,0,1009835.0232939001,0.0,True,False,-0.6905
2024-06-17 13:00:00+08:00,22486.25,22492.0,22449.5390625,22485.779296875,0,0.0,0.0,2024-06-17,22462.199509513885,22305.690254200465,22312.3669921875,198.7975445134083,22749.721590117,21875.012394258003,0.03920288672937428,0.032285413581704774,0.0102000385483382,0.6781810124252421,21583.504227594924,22507.26724537037,22574.75116341991,-0.16901917581648393,0.10121489094342379,-26.130859375,24.03125,0.0,24.03125,42.4609375,24.343893241570154,29.21843620691415,9.100692623798734,75.5107421875,-0.15293497176768112,22475.772786458332,1,22475.772786458332,2024-25,22458.49072585588,13,0,1009835.0232939001,0.0,False,False,0.0
2024-06-18 09:00:00+08:00,22690.33984375,22787.669921875,22651.169921875,22655.33984375,0,0.0,0.0,2024-06-18,22505.119583788575,22337.47658052315,22350.1609375,187.70919996132798,22763.121177414923,21937.200697585078,0.036953670362348284,0.03233539982396785,0.010210645795547103,0.4522995096054517,21598.288167128096,22539.77354600695,22587.82907991748,-0.04991171851252966,0.08866968879867024,295.669921875,201.630859375,295.669921875,0.0,301.890625,46.9198914934548,25.649867681382375,29.30976215662362,72.37569754464286,-0.18801943285366818,22698.059895833332,1,22698.059895833332,2024-25,22484.468788302067,9,0,1009835.0232939001,0.0,False,False,0.0
2024-06-18 10:00:00+08:00,22665.119140625,22751.849609375,22642.939453125,22731.369140625,0,0.0,0.0,2024-06-18,22555.397263085557,22373.284995077862,22389.01337890625,181.7893200668847,22788.949883053396,21989.076874759103,0.035726139189673066,0.03240819210463943,0.010208591334329074,0.325015141791505,21613.91687021081,22624.034056712964,22617.111411153954,0.40566647825492197,0.18702832107966363,-35.8203125,8.23046875,0.0,8.23046875,108.91015625,45.122812161338764,21.710493814124202,35.03091460934134,75.72865513392857,-0.14302832244008723,22708.719401041668,1,22708.719401041668,2024-25,22509.991996020824,10,0,1009835.0232939001,0.0,True,False,0.0
2024-06-18 11:00:00+08:00,22731.720703125,22753.9609375,22708.810546875,22730.419921875,0,0.0,0.0,2024-06-18,22594.291187260987,22405.751806604872,22423.13388671875,178.42742342337695,22815.67421825018,22030.593555187323,0.035012084708098135,0.03251759193968034,0.010176925464405564,0.24511258651051868,21629.316912302733,22715.74849537037,22655.318994013804,0.9262841540342232,0.35689354895058467,2.111328125,65.87109375,0.0,65.87109375,45.150390625,44.64723463891032,27.850241862211057,23.169072341721794,73.32366071428571,-0.028963845538474087,22731.063802083332,1,22731.063802083332,2024-25,22534.091859109372,11,0,1009835.0232939001,1.0,False,False,0.0
2024-06-18 12:00:00+08:00,22735.009765625,22765.4609375,22725.23046875,22732.75,0,0.0,0.0,2024-06-18,22625.059812314103,22435.478915095337,22456.8708984375,169.313374633408,22829.360322630997,22084.381474244004,0.03317376012696378,0.03265203299465505,0.010094754691169033,0.05168298751054905,21644.53667902959,22776.541268807876,22695.029269649625,1.0504441063600294,0.4745927081033931,11.5,16.419921875,0.0,16.419921875,40.23046875,44.55298378670871,27.81319750439557,23.132056968355712,73.50376674107143,0.015586298090360495,22741.147135416668,1,22741.147135416668,2024-25,22556.041973395448,12,0,1009835.0232939001,1.0,False,False,0.0
2024-06-18 13:00:00+08:00,22732.990234375,22763.0,22732.990234375,22748.23046875,0,0.0,0.0,2024-06-18,22652.431069299855,22463.910874518486,22489.9564453125,157.36490506228958,22836.159236449537,22143.75365417546,0.030787324286631168,0.03281018224084084,0.009937638756192212,-0.203555170426581,21659.76004164642,22799.32960792824,22731.05558509199,0.7748200465745995,0.5037963153943917,-2.4609375,7.759765625,0.0,7.759765625,30.25,43.15447080044941,30.62148602110411,16.987898658488056,67.47223772321429,-0.10902633086659919,22748.073567708332,1,22748.073567708332,2024-25,22575.613095110857,13,0,1264788.784584889,0.0,False,False,1.4026150334238405
2024-06-19 09:00:00+08:00,22858.44921875,23067.9609375,22858.44921875,23050.169921875,0,0.0,0.0,2024-06-19,22740.81748098322,22517.207151550898,22522.92392578125,199.04834439006694,22960.830283439398,22085.017568123105,0.0388853915327459,0.03304002693518703,0.009807548099060601,0.5960066616560459,21678.938108959916,22887.04110243055,22793.9795216112,0.7540698343930401,0.6120440309581794,304.9609375,125.458984375,304.9609375,0.0,319.73046875,54.904655971144244,26.234830261422815,35.33399956119126,72.85951450892857,-0.006330101372948871,22992.193359375,1,22992.193359375,2024-25,22600.098025370622,9,0,1264788.784584889,0.0,True,False,0.0
2024-06-19 10:00:00+08:00,23041.83984375,23188.8203125,23018.859375,23184.740234375,0,0.0,0.0,2024-06-19,22839.46698173695,22577.89197726218,22567.7234375,240.1543471322944,23096.063001191047,22039.383873808954,0.04682258404612487,0.0333472502127894,0.0097525839147753,1.3817192007136647,21699.707793448397,23039.161263020836,22887.18911965639,1.153028421275774,0.84670457007844,120.859375,160.41015625,0.0,160.41015625,169.9609375,49.70853437499138,28.163275331034704,27.667597716061202,82.53529575892857,0.12287164887307234,23130.806640625,1,23130.806640625,2024-25,22629.80294428643,10,0,1264788.784584889,1.0,True,False,0.0
2024-06-19 11:00:00+08:00,23186.419921875,23275.30078125,23100.919921875,23173.859375,0,0.0,0.0,2024-06-19,22913.776402462074,22632.07083160198,22611.846875,266.35072794035494,23197.81847646878,22025.87527353122,0.05182872542062129,0.03370525232057571,0.009767492043739619,1.8554887133154034,21720.040918711176,23187.625600405096,22992.356916091718,1.7031026751849259,1.1495345212700927,86.48046875,82.060546875,86.48046875,0.0,174.380859375,50.040075107451855,25.88814341220972,31.808900782612092,91.52036830357143,0.3564151922603749,23183.360026041668,1,23183.360026041668,2024-25,22662.276665715526,11,0,1264788.784584889,1.0,True,False,0.0
2024-06-19 12:00:00+08:00,23167.580078125,23218.529296875,23092.859375,23217.94921875,0,0.0,0.0,2024-06-19,22981.370361637168,22685.33250316089,22657.6138671875,288.16582976400696,23291.578692668318,22023.649041706685,0.0559604227697506,0.034110647750464435,0.009841945878430246,2.2200663434967782,21740.701722849644,23290.349804687503,23098.97703632305,1.7621705682790165,1.3380617211780776,-56.771484375,8.060546875,0.0,8.060546875,125.669921875,47.244469339235565,23.311610567416448,33.920335147791455,98.10184151785714,0.34645203415176806,23176.445963541668,1,23176.445963541668,2024-25,22694.62157178654,12,0,13081150.564502459,0.0,True,False,51.903096495610484
2024-06-19 13:00:00+08:00,23208.8203125,23271.4609375,23189.630859375,23203.939453125,0,0.0,0.0,2024-06-19,23030.830159745576,22732.478589521263,22702.79033203125,299.8078558936044,23362.36761499718,22043.21304906532,0.05810539350621635,0.03454569783198108,0.009931938379021883,2.37211432482137,21760.884312232753,23320.898524305554,23189.8230570211,1.222862490818717,1.322285300228501,52.931640625,96.771484375,0.0,96.771484375,81.830078125,42.86074561366079,30.019127680049735,17.620252825745617,94.80538504464286,0.14866475212681274,23221.677083333332,1,23221.677083333332,2024-25,22726.459635820658,13,0,13081150.564502459,0.0,False,False,0.0
2024-06-20 09:00:00+08:00,23196.689453125,23294.470703125,23180.69921875,23233.0390625,0,0.0,0.0,2024-06-20,23075.76547146878,22777.984087064782,22747.8732421875,308.6796672652493,23426.96851017105,22068.77797420395,0.05970626447171256,0.03501310094537015,0.010005664437028017,2.467918169136487,21781.18989499506,23314.48741319444,23262.83338220373,0.5471099757067394,1.176375554272622,23.009765625,8.931640625,23.009765625,0.0,113.771484375,43.17614506726183,25.375553681694484,25.96666707049136,97.77553013392857,0.06834720998509192,23236.069661458332,1,23236.069661458332,2024-25,22756.9753013761,9,0,13081150.564502459,0.0,True,False,0.0
