entry_time,exit_time,symbol,direction,entry_price,exit_price,pnl,ret,reason,feat_date,feat_Open,feat_High,feat_Low,feat_Close,feat_Volume,feat_time,feat_date_only,feat_day_of_week,feat_ret,feat_mock_volume,feat_vwap,feat_vwap_bias,feat_macd,feat_signal,feat_macd_hist,feat_atr,feat_rsi,feat_rsi_fast,feat_body_length,feat_upper_shadow,feat_lower_shadow,feat_body_avg_5,feat_momentum_explosion,feat_daily_open,feat_yesterday_close,feat_gap_amplitude,feat_intraday_trend,feat_dist_from_ma20,feat_recent_high_20,feat_recent_low_20,feat_pullback_from_high,feat_bounce_from_low,feat_gap_filled,feat_spot_futures_proxy,feat_bb_upper,feat_bb_lower,feat_bb_width,feat_is_squeeze,feat_vwap_5,feat_slope_vwap,feat_ma_20,feat_slope_ma20,feat_vol_surge_ratio,feat_price_roc,feat_pv_divergence,feat_pc_ratio,feat_foreign_net_oi,feat_dealer_net_oi,feat_foreign_net_oi_zscore,feat_foreign_net_oi_momentum,feat_dealer_net_oi_zscore,feat_dealer_net_oi_momentum,feat_dealer_relative_momentum,feat_dealer_extreme_score,feat_foreign_spot_net,feat_dealer_spot_net
2026-06-12 12:00:00,12:01:16,TXV44500F6,Call,6.6,4.4,-38010.0,-0.6363636363636365,觸及原始動態停損 (4.4),2026-06-12 12:00:00,44301.0,44306.0,44286.0,44306.0,40,12:00:00,2026-06-12,4,0.00011286426942969108,40,44270.83678252731,0.000794274968088436,3.946277879840636,-2.1421970636321706,6.088474943472807,41.42857142857143,53.46534653218312,23.076923074260364,5.0,0.0,15.0,6.6,0,43649.0,43648.0,2.291055718475021e-05,0.01505189122316628,0.0003307643591807684,44406.0,44170.0,-0.002251947934963693,0.003079012904686369,0,0.0007939071053984636,44393.349535601046,44189.35046439895,0.0046058445091895096,1,4131.095571095571,-3286.6146088167743,44291.35,-1.241623275695676,0.2546959567000656,0.00011286426942969108,-1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-12 12:02:02,12:18:23,TXV44400F6,Call,13.0,8.6,-20160.0,-0.49230769230769234,觸及原始動態停損 (8.7),2026-06-12 12:01:00,44301.0,44307.0,44257.0,44285.0,115,12:01:00,2026-06-12,4,-0.000428855182376342,115,44270.907252533296,0.00031832976420191676,3.6360988802989596,1.0754576432350789,2.560641237063881,38.642857142857146,62.9787234005034,16.129032256503635,16.0,6.0,28.0,11.0,1,43649.0,43648.0,2.291055718475021e-05,0.014570780544800235,4.403490726128949e-05,44340.0,44170.0,-0.0012404149751916727,0.002603577088521562,0,0.0003182424757712906,44364.815968984,44201.284031016,0.0036928788321490217,1,14804.578488372093,25836.930503270592,44283.05,-1.8739550724905958,0.8556547618983955,-0.000428855182376342,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-12 12:25:00,12:29:05,TXV44300F6,Call,33.0,42.0,6300.0,0.21212121212121213,觸及高點回檔動態停利 (42.0),2026-06-12 12:24:00,44328.0,44343.0,44320.0,44339.0,119,12:24:00,2026-06-12,4,0.00024815015340196034,119,44272.60347654459,0.0014997203290876625,1.9689407569239847,2.926011360120006,-0.9570706031960214,38.857142857142854,48.181818179774105,99.9999999925,11.0,4.0,8.0,11.6,0,43649.0,43648.0,2.291055718475021e-05,0.01580792228917007,0.0002955382744625208,44394.0,44253.0,-0.0012389061584898583,0.0019433710708878056,0,0.0014979170971240526,44387.111969930585,44264.68803006942,0.002761905338891377,0,12270.56046511628,21733.886254750472,44325.9,1.1732666677205834,0.9160892994540717,0.00024815015340196034,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-12 12:30:00,12:34:09,TXV44500F6,Call,5.5,3.5,-24600.0,-0.7272727272727273,觸及原始動態停損 (3.7),2026-06-12 12:29:00,44393.0,44410.0,44381.0,44393.0,180,12:29:00,2026-06-12,4,0.0,180,44273.539352038875,0.002698240296788486,16.492794136669545,8.553928943257723,7.9388651934118215,34.214285714285715,57.32758620343713,99.9999999925,0.0,17.0,12.0,13.2,0,43649.0,43648.0,2.291055718475021e-05,0.0170450640335399,0.0012754742429761888,44410.0,44253.0,-0.0003827966674172398,0.003163627324701079,0,0.0026944116626640632,44412.16546459316,44260.73453540683,0.0034154951329285164,0,9434.167650531286,183.11028952053056,44336.45,1.7370216845719966,1.3808975834186354,0.0,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-12 12:35:02,12:36:16,TXV44300F6,Call,34.5,42.5,3600.0,0.17391304347826086,觸及高點回檔動態停利 (43.0),2026-06-12 12:34:00,44377.0,44377.0,44356.0,44374.0,74,12:34:00,2026-06-12,4,0.0,74,44274.08644044449,0.002256705165219154,16.835904572944855,14.258728700962621,2.5771758719822344,27.714285714285715,80.64516128121748,99.99999994,3.0,0.0,18.0,6.0,0,43649.0,43648.0,2.291055718475021e-05,0.016609773419780142,0.0007656734712747577,44410.0,44253.0,-0.0008106282368835666,0.0027342779020630755,0,0.0022533479226006818,44418.37314976481,44261.726850235194,0.0035328399388276158,0,6971.711252653928,2586.4522373668074,44340.05,0.5638561445095636,0.6118230673781577,0.0,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-12 12:38:00,12:39:22,TXV44300F6,Call,42.0,28.0,-8800.0,-0.38095238095238093,觸及原始動態停損 (28.1),2026-06-12 12:37:00,44362.0,44390.0,44355.0,44390.0,68,12:37:00,2026-06-12,4,0.0005409547851957797,68,44274.504048490395,0.002608633433434036,17.771545034469455,16.08350563752816,1.6880393969412957,31.714285714285715,66.14583332851021,58.163265304341934,28.0,0.0,7.0,22.0,1,43649.0,43648.0,2.291055718475021e-05,0.016976333936630464,0.0008962745418571284,44420.0,44253.0,-0.0006753714542998498,0.0030958353106003414,0,0.002604178139009422,44431.053530404984,44269.446469595016,0.0036438816198322522,0,6262.489626556016,-1017.2848535973592,44350.25,2.3004033599414275,0.5797101449225941,0.0005409547851957797,-1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-12 12:40:00,12:44:37,TXV44300F6,Call,28.0,18.5,-7475.0,-0.4107142857142857,觸及原始動態停損 (18.8),2026-06-12 12:39:00,44379.0,44379.0,44360.0,44362.0,81,12:39:00,2026-06-12,4,-0.0003154858482062872,81,44274.68650259126,0.0019720861807485607,14.63676806393778,15.900329175769038,-1.2635611118312582,32.714285714285715,54.634146337732304,46.15384615118343,17.0,0.0,2.0,28.4,0,43649.0,43648.0,2.291055718475021e-05,0.016334853032142403,5.410328316759847e-05,44420.0,44260.0,-0.0013057181449797096,0.002304563940352411,0,0.0019683111977730878,44421.857191506824,44297.34280849317,0.002806932051092626,1,7333.310204081633,-4776.373668834755,44359.6,3.213414709772276,0.7238605898058635,-0.0003154858482062872,1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-12 12:46:00,12:46:27,TXV44300F6,Call,22.0,14.5,-6650.0,-0.4318181818181818,觸及原始動態停損 (14.7),2026-06-12 12:45:00,44373.0,44389.0,44372.0,44386.0,85,12:45:00,2026-06-12,4,0.000292970950803495,85,44275.42547176586,0.0024974244076919785,13.325570749562758,14.773043266126887,-1.4474725165641296,29.928571428571427,54.106280189577355,34.210526313088636,13.0,3.0,1.0,15.0,0,43649.0,43648.0,2.291055718475021e-05,0.016884693807417882,0.00013519603424965896,44420.0,44338.0,-0.0007654209815398297,0.0010825928097793975,0,0.002491539617713727,44408.720064498826,44351.279935501174,0.0012942796078785697,1,7860.020833333333,-878.8246557326329,44380.0,1.645155692577398,0.7623318385581853,0.000292970950803495,-1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-12 12:47:00,12:47:48,TXV44300F6,Call,14.0,9.4,-5610.0,-0.4714285714285714,觸及原始動態停損 (9.4),2026-06-12 12:46:00,44387.0,44395.0,44349.0,44355.0,94,12:46:00,2026-06-12,4,-0.0006984184202225574,94,44275.522257836776,0.0017950718164404026,10.239981143997284,13.866430841700968,-3.626449697703684,31.5,46.610169488760405,19.117647057980108,32.0,8.0,6.0,15.0,1,43649.0,43648.0,2.291055718475021e-05,0.016174482806020386,-0.000565568802233388,44420.0,44338.0,-0.0014633048176496744,0.0003834182867968699,0,0.0017908418900187818,44408.43558297814,44351.764417021855,0.001276949938289568,1,8889.914712153519,1260.377244380269,44380.1,0.8901177772287793,0.8557123349944861,-0.0006984184202225574,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-12 13:04:00,13:05:58,TXV44200F6,Call,7.0,4.4,-5979.999999999999,-0.657142857142857,觸及原始動態停損 (4.7),2026-06-12 13:03:00,44332.0,44346.0,44312.0,44314.0,134,13:03:00,2026-06-12,4,-0.00042857465093726343,134,44277.521262169554,0.0008238658531595066,-4.054479146849189,1.5800408508582775,-5.634519997707467,35.357142857142854,47.98387096503317,16.249999999390624,18.0,14.0,2.0,22.0,0,43649.0,43648.0,2.291055718475021e-05,0.01523517148159144,-0.0010358442694366442,44419.0,44308.0,-0.002363853306017642,0.00013541572627967556,0,0.0008223349627410652,44413.515405171245,44306.38459482875,0.0024150345151988193,0,7268.1468788249695,-4473.491706231039,44359.95,-1.8707070934740293,1.0898739324840188,-0.00042857465093726343,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
