entry_time,exit_time,symbol,direction,entry_price,exit_price,pnl,ret,reason,feat_date,feat_Open,feat_High,feat_Low,feat_Close,feat_Volume,feat_time,feat_date_only,feat_day_of_week,feat_ret,feat_mock_volume,feat_vwap,feat_vwap_bias,feat_macd,feat_signal,feat_macd_hist,feat_atr,feat_rsi,feat_rsi_fast,feat_body_length,feat_upper_shadow,feat_lower_shadow,feat_body_avg_5,feat_momentum_explosion,feat_daily_open,feat_yesterday_close,feat_gap_amplitude,feat_intraday_trend,feat_dist_from_ma20,feat_recent_high_20,feat_recent_low_20,feat_pullback_from_high,feat_bounce_from_low,feat_gap_filled,feat_spot_futures_proxy,feat_smooth_price,feat_is_peak,feat_is_trough,feat_recent_peak_val,feat_recent_trough_val,feat_inflection_breakout,feat_bb_upper,feat_bb_lower,feat_bb_width,feat_is_squeeze,feat_vwap_5,feat_slope_vwap,feat_ma_20,feat_slope_ma20,feat_vol_surge_ratio,feat_price_roc,feat_pv_divergence,feat_pc_ratio,feat_foreign_net_oi,feat_dealer_net_oi,feat_foreign_net_oi_zscore,feat_foreign_net_oi_momentum,feat_dealer_net_oi_zscore,feat_dealer_net_oi_momentum,feat_dealer_relative_momentum,feat_dealer_extreme_score,feat_foreign_spot_net,feat_dealer_spot_net
2026-06-15 09:56:01,2026-06-15 10:04:35,TXO46000F6,Put,370.0,307.0,-6500.0,-0.17567567567567569,觸及原始動態停損 (309.1),2026-06-15 09:55:00,45690.0,45712.0,45662.0,45671.0,125,09:55:00,2026-06-15,0,-0.0006127048731919826,125,45732.15666666667,-0.0013372793046352025,25.221467872186622,31.592763089160393,-6.37129521697377,44.92857142857143,50.883392223631205,6.896551723781215,19.0,22.0,9.0,18.4,1,45400.0,44704.0,0.015569076592698293,0.0059691629955945825,-0.0004924113933053828,45744.0,45626.0,-0.001595837705491396,0.0009862797527725204,0,-0.0013384106419221146,45694.061119864564,False,False,45700.032999788375,45696.36406216933,-1,45734.57246482577,45652.42753517423,0.0017977377450082172,1,6996.170343137255,-4506.154952599536,45693.5,1.9371933461235984,0.6027000964291095,-0.0006127048731919826,1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 10:05:00,2026-06-15 10:09:03,TXO46000F6,Put,302.0,329.0,3750.0,0.08278145695364239,觸及高點回檔動態停利 (329.0),2026-06-15 10:04:00,45585.0,45585.0,45519.0,45520.0,321,10:04:00,2026-06-15,0,-0.001360186038348421,321,45727.372105705654,-0.004534966610945356,-16.457844022588688,1.1678916341462076,-17.625735656734896,50.714285714285715,26.648351647326706,0.0,65.0,0.0,1.0,29.0,1,45400.0,44704.0,0.015569076592698293,0.0026431718061673427,-0.003048673651750229,45744.0,45519.0,-0.004896817068905105,2.1968848173289792e-05,0,-0.004541737606126458,45607.949057129365,False,False,45700.032999788375,45696.36406216933,-1,45768.329763408605,45550.07023659139,0.004780187274792607,0,19226.21052631579,18514.645695868865,45659.2,-4.061058173838009,1.784820683893329,-0.001360186038348421,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 10:10:00,2026-06-15 10:11:00,TXO46000F6,Call,324.0,307.0,-2850.0,-0.05864197530864197,📉 跌破前次反曲低點 (45576.9)，多單趨勢反轉出場,2026-06-15 10:09:00,45596.0,45628.0,45589.0,45598.0,147,10:09:00,2026-06-15,0,-4.38596491227905e-05,147,45724.459329716214,-0.002765682340917814,-23.332179952747538,-16.69702402871465,-6.635155924032887,52.57142857142857,40.56847545072879,97.3684210487881,2.0,30.0,7.0,22.2,0,45400.0,44704.0,0.015569076592698293,0.004361233480176116,-0.0005698755041206258,45744.0,45507.0,-0.003191675410982792,0.0019996923550222603,0,-0.002771772087414758,45581.08986704015,False,False,45700.032999788375,45576.86233380019,0,45750.351223094294,45497.648776905706,0.005538805150547585,0,8615.560411311055,3295.6628486130166,45624.0,-4.3160392343296206,0.859397836884774,-4.38596491227905e-05,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 10:12:02,2026-06-15 10:17:00,TXO46000F6,Put,310.0,326.0,2100.0,0.04516129032258064,📈 突破前次反曲高點 (45573.3)，空單趨勢反轉出場,2026-06-15 10:11:00,45538.0,45565.0,45536.0,45538.0,98,10:11:00,2026-06-15,0,-8.783101313070141e-05,98,45723.74309601103,-0.00406228981780866,-26.982398125968757,-20.140496863177997,-6.84190126279076,51.285714285714285,41.099476438284306,0.0,0.0,27.0,2.0,24.8,0,45400.0,44704.0,0.015569076592698293,0.003039647577092444,-0.0015348184529029659,45744.0,45507.0,-0.004503322840153802,0.0006812138791834075,0,-0.004072599017957916,45566.2175149057,False,False,45573.271893632125,45576.86233380019,-1,45732.03734581318,45483.96265418682,0.005439280205804997,0,6918.951937984496,-2704.6315734524624,45608.0,-4.547571432485001,0.5925030229710248,-8.783101313070141e-05,1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 10:18:01,2026-06-15 10:19:03,TXO46000F6,Call,323.0,314.0,-1650.0,-0.034055727554179564,📉 跌破前次反曲低點 (45557.8)，多單趨勢反轉出場,2026-06-15 10:17:00,45585.0,45590.0,45541.0,45564.0,126,10:17:00,2026-06-15,0,-0.0005045298001623566,126,45720.98329141607,-0.00343350645841298,-19.92064099129493,-22.608185463202712,2.6875444719077812,46.5,47.47191011049267,71.95121950956276,21.0,5.0,23.0,22.0,0,45400.0,44704.0,0.015569076592698293,0.0036123348017620353,-0.00020077611488346218,45668.0,45507.0,-0.0022773057720941957,0.0012525545520469105,0,-0.0034446443007794944,45563.68505222745,False,False,45573.271893632125,45557.75789410538,0,45652.64385940252,45493.656140597486,0.003488626939437519,1,8738.301369863013,-3966.2609427227953,45573.15,-2.34732257148027,0.8510638297814855,-0.0005045298001623566,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 10:21:02,2026-06-15 10:25:00,TXO46000F6,Put,317.0,318.0,-150.0,-0.0031545741324921135,📈 突破前次反曲高點 (45559.0)，空單趨勢反轉出場,2026-06-15 10:20:00,45565.0,45570.0,45547.0,45547.0,30,10:20:00,2026-06-15,0,-0.0005047180162387477,30,45720.37830947244,-0.0037921451195979615,-18.199709626031108,-20.70317695605183,2.5034673300207224,41.42857142857143,53.23076922847621,37.31343283415015,18.0,5.0,0.0,18.8,0,45400.0,44704.0,0.015569076592698293,0.003237885462554995,-0.0003478711274645506,45652.0,45507.0,-0.0023000087619380904,0.0008789856505592354,0,-0.0038052560248632034,45558.96674674046,True,False,45558.96674674046,45561.95843342557,-1,45628.820567588686,45496.87943241131,0.0028958051389974806,1,3207.5352112676055,-6329.337847822604,45562.85,-2.2601027139890286,0.23631350925375097,-0.0005047180162387477,1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 10:26:01,2026-06-15 10:27:00,TXO46000F6,Put,309.0,316.0,750.0,0.016181229773462782,📈 突破前次反曲高點 (45546.5)，空單趨勢反轉出場,2026-06-15 10:25:00,45562.0,45564.0,45499.0,45525.0,347,10:25:00,2026-06-15,0,-0.0008778667837155973,347,45717.57766858353,-0.004212333163833882,-17.665850839628547,-18.84049618117678,1.1746453415482314,37.142857142857146,47.68683273783766,39.240506327623784,37.0,2.0,26.0,16.2,1,45400.0,44704.0,0.015569076592698293,0.0027533039647576487,-0.0006102808169860535,45628.0,45499.0,-0.002257385815727136,0.0005714411305742858,0,-0.004227570392676755,45546.48798357192,True,False,45546.48798357192,45551.8599794649,-1,45598.69048747409,45506.90951252592,0.002014826200544545,1,22155.925666199157,8384.365419001308,45552.8,-0.20854485086235264,2.901337792617882,-0.0008778667837155973,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 10:28:01,2026-06-15 10:30:10,TXO46000F6,Call,320.0,345.0,3450.0,0.071875,觸及動態停利 (344.1),2026-06-15 10:27:00,45552.0,45595.0,45539.0,45554.0,263,10:27:00,2026-06-15,0,0.0,263,45715.06392742345,-0.003523213435272632,-14.543223247193964,-17.529335283375808,2.9861120361818436,40.714285714285715,50.511945390077926,42.02898550541903,2.0,41.0,13.0,20.4,0,45400.0,44704.0,0.015569076592698293,0.0033920704845814232,-2.8536745450098713e-05,45628.0,45488.0,-0.0016218111685806606,0.0014509321139640906,0,-0.003535569460050653,45549.19230948604,False,False,45546.48798357192,45547.99038685754,1,45598.171165608226,45512.42883439178,0.001882159292474083,1,9950.749169435216,-3398.4138570662903,45555.3,0.3731867514322393,1.848208011230863,0.0,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 10:31:00,2026-06-15 10:33:57,TXO46000F6,Call,355.0,328.0,-2900.0,-0.08169014084507042,觸及原始動態停損 (328.8),2026-06-15 10:30:00,45600.0,45647.0,45599.0,45642.0,208,10:30:00,2026-06-15,0,0.0008552068942833113,208,45713.92876628224,-0.0015734540483269667,0.27934068661852507,-11.390475464428512,11.669816151047037,42.214285714285715,59.19732441194394,99.99999999659092,42.0,5.0,1.0,24.8,1,45400.0,44704.0,0.015569076592698293,0.005330396475770808,0.0018097193672895206,45647.0,45488.0,-0.00010953622362915177,0.0033855082659162115,0,-0.0015787857053512898,45580.30646245686,False,False,45546.48798357192,45547.99038685754,1,45615.31822334756,45503.781776652446,0.0024481463643761118,1,8093.381074168798,-1866.5610635343132,45559.55,0.9329320627896204,1.4339882798935955,0.0008552068942833113,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 10:34:00,2026-06-15 10:41:00,TXO46000F6,Call,330.0,316.0,-1600.0,-0.048484848484848485,📉 跌破前次反曲低點 (45548.0)，多單趨勢反轉出場,2026-06-15 10:33:00,45631.0,45636.0,45577.0,45578.0,142,10:33:00,2026-06-15,0,-0.0012928106580186727,142,45713.16505834907,-0.0029568081356112635,7.5107399407716,-2.0802955318849463,9.591035472656547,42.714285714285715,51.333333330937776,2.941176470458487,53.0,5.0,1.0,26.0,1,45400.0,44704.0,0.015569076592698293,0.003920704845814892,0.00016677492407348582,45658.0,45488.0,-0.0017521573437294287,0.0019785437917692146,0,-0.0029660713609945726,45597.06890877792,True,False,45597.06890877792,45547.99038685754,0,45643.39430402127,45497.405695978734,0.0032035840818279344,0,8182.144121365361,109.67362883710402,45570.4,2.381498500314104,0.9382226626961466,-0.0012928106580186727,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 10:43:03,2026-06-15 10:48:00,TXO46000F6,Put,311.0,345.0,4800.0,0.10289389067524116,📈 突破前次反曲高點 (45597.1)，空單趨勢反轉出場,2026-06-15 10:42:00,45520.0,45520.0,45500.0,45515.0,72,10:42:00,2026-06-15,0,2.1971261589870394e-05,72,45710.19720423099,-0.004270320763633055,-11.694383139241836,-3.998861678763509,-7.695521460478327,36.92857142857143,35.294117644823004,1.8867924527233981,5.0,0.0,15.0,15.6,0,45400.0,44704.0,0.015569076592698293,0.002533039647577037,-0.0012157014202201482,45658.0,45488.0,-0.003131981251916354,0.0005935631375307643,0,-0.0042834209098666955,45549.208782347625,False,False,45597.06890877792,45547.99038685754,-1,45647.0273278075,45493.77267219251,0.0033630307308030365,0,6502.142857142857,-2414.5146476778796,45570.4,-0.7021609001696355,0.47777040477453375,2.1971261589870394e-05,-1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 10:49:00,2026-06-15 10:55:00,TXO46000F6,Call,345.0,360.0,1300.0,0.03768115942028986,觸及動態停利 (360.0),2026-06-15 10:48:00,45627.0,45657.0,45624.0,45631.0,408,10:48:00,2026-06-15,0,-2.1914446002857524e-05,408,45707.8775337894,-0.001681931823077183,0.9614844996394822,-7.057140091987117,8.0186245916266,34.5,63.15789473261143,99.09909909642074,4.0,26.0,3.0,23.4,0,45400.0,44704.0,0.015569076592698293,0.005088105726872135,0.001248516152814871,45658.0,45500.0,-0.0005913531035086822,0.002879120879120816,0,-0.0016868689406789167,45572.95015503974,False,False,45597.06890877792,45540.04711724959,1,45663.751723784,45484.448276216,0.003934327777575408,0,18748.688821752265,15798.44989056046,45574.1,1.43742641419072,2.9748450601314267,-2.1914446002857524e-05,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 10:55:00,2026-06-15 11:09:00,TXO46000F6,Call,362.0,353.0,-1100.0,-0.03038674033149171,📉 跌破前次反曲低點 (45685.6)，多單趨勢反轉出場,2026-06-15 10:54:00,45637.0,45678.0,45633.0,45675.0,233,10:54:00,2026-06-15,0,0.0008984529079194559,233,45706.73854796888,-0.000694395377512483,19.072434971392795,7.364895685718186,11.70753928567461,36.07142857142857,73.26732672928799,74.999999996875,38.0,3.0,4.0,28.4,1,45400.0,44704.0,0.015569076592698293,0.006057268722466827,0.002115027666492594,45678.0,45500.0,-6.567713122290676e-05,0.003846153846153762,0,-0.0006963475834905243,45619.93234144275,False,False,45597.06890877792,45540.04711724959,1,45676.21449417058,45480.98550582942,0.004283347631150439,0,16785.922712933752,20175.52558908837,45578.6,1.5250709596859209,1.8055017434962766,0.0008984529079194559,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 11:10:00,2026-06-15 11:16:00,TXO46000F6,Put,349.0,358.0,700.0,0.02005730659025788,📈 突破前次反曲高點 (45680.1)，空單趨勢反轉出場,2026-06-15 11:09:00,45663.0,45667.0,45641.0,45652.0,53,11:09:00,2026-06-15,0,-0.0001314118007796905,53,45705.9844648876,-0.0011811246496413028,19.480651837293408,26.225980098163387,-6.745328260869979,26.928571428571427,46.15384615092238,33.333333331481484,11.0,4.0,11.0,17.8,0,45400.0,44704.0,0.015569076592698293,0.00555066079295142,-0.00043024502070761677,45712.0,45580.0,-0.0013125656282813854,0.0015796401930671,0,-0.0011820125808373726,45674.474693165765,False,False,45680.0933664572,45685.6167080715,-1,45734.21037083058,45609.08962916942,0.002739571302135024,1,5816.240384615385,-1966.924735334396,45671.65,1.3577004058876823,0.45337895636909,-0.0001314118007796905,1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 11:17:01,2026-06-15 11:32:00,TXO46000F6,Put,353.0,352.0,-300.0,-0.0084985835694051,📈 突破前次反曲高點 (45662.6)，空單趨勢反轉出場,2026-06-15 11:16:00,45681.0,45685.0,45650.0,45661.0,75,11:16:00,2026-06-15,0,-0.0004378187868041561,75,45705.45869567945,-0.000972721791842637,7.7363289427084965,13.128499783201006,-5.3921708404925095,30.857142857142858,42.3999999976256,67.74193548059313,20.0,4.0,11.0,21.4,0,45400.0,44704.0,0.015569076592698293,0.0057488986784139705,-0.00031526817499137697,45712.0,45610.0,-0.0011156807840391777,0.0011181758386318546,0,-0.0009733619339830839,45662.58025437221,True,False,45662.58025437221,45662.97531796526,-1,45719.176465661665,45631.62353433834,0.0019168508939894438,1,7783.125,-4796.443915207473,45675.4,-0.48163651330128765,0.8782201405049388,-0.0004378187868041561,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
2026-06-15 11:33:04,2026-06-15 11:33:34,TXO46000F6,Call,359.0,367.0,600.0,0.016713091922005572,觸及動態停利 (366.8),2026-06-15 11:32:00,45669.0,45682.0,45663.0,45673.0,75,11:32:00,2026-06-15,0,0.0001313859022926689,75,45704.41450656032,-0.0006873407503297656,1.1186868977893027,-0.6427128244364623,1.761399722225765,20.5,55.65217390626844,96.15384614275148,4.0,9.0,6.0,10.6,0,45400.0,44704.0,0.015569076592698293,0.006013215859030705,0.0004808213611734365,45687.0,45610.0,-0.00030643290213845724,0.0013812760359569968,0,-0.000688144228014948,45653.627069881506,False,False,45662.58025437221,45643.28724586231,1,45677.97269632514,45624.12730367487,0.0011794995438279866,1,6976.5274949083505,-5240.443402327634,45651.05,0.2628705242195463,1.0989010988849977,0.0001313859022926689,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0,0.0,0.0
