date,Open,High,Low,Close,Volume,time,date_only,day_of_week,ret,mock_volume,vwap,vwap_bias,macd,signal,macd_hist,atr,rsi,rsi_fast,body_length,upper_shadow,lower_shadow,body_avg_5,momentum_explosion,daily_open,yesterday_close,gap_amplitude,intraday_trend,dist_from_ma20,recent_high_20,recent_low_20,pullback_from_high,bounce_from_low,gap_filled,spot_futures_proxy,bb_upper,bb_lower,bb_width,is_squeeze,vwap_5,slope_vwap,ma_20,slope_ma20,vol_surge_ratio,price_roc,pv_divergence
2026-06-09 00:14:00,44117.0,44118.0,44103.0,44110.0,28,00:14:00,2026-06-09,1,-0.00029463091811532394,28,44079.152065245995,0.0006998304937523135,-2.4075094592626556,-7.639940723004216,5.23243126374156,33.57142857142857,64.43514643974021,82.8947368388331,7.0,1.0,7.0,16.6,0,44022.0,44018.0,9.087191603434753e-05,0.0019990004997500798,0.0007010124979865913,44143.0,44004.0,-0.0007475703962122931,0.002408871920734424,0,0.0006998313203764236,44142.28860655455,44015.91139344544,0.002867055205507988,1,6333.74358974359,1845.2217838146123,44079.1,-0.612497674778336,0.33077377436112493,-0.00029463091811532394,1
2026-06-09 00:15:00,44102.0,44120.0,44102.0,44111.0,16,00:15:00,2026-06-09,1,2.2670596236729068e-05,16,44079.549233567166,0.0007135001827306125,-0.8443653261711006,-6.280825643637593,5.4364603174664925,32.357142857142854,63.82978723023993,71.73913043010397,9.0,9.0,0.0,16.4,0,44022.0,44018.0,9.087191603434753e-05,0.0020217164145199668,0.000705536990782598,44143.0,44004.0,-0.0007249167478422236,0.0024315971275338053,0,0.0007134945050427338,44144.32915324434,44015.47084675566,0.0029232894468606808,1,4411.1,-5827.8955950386935,44079.9,-0.10208630376053948,0.1945288753775741,2.2670596236729068e-05,-1
2026-06-09 00:16:00,44114.0,44145.0,44114.0,44139.0,91,00:16:00,2026-06-09,1,0.0006347623041871309,91,44083.06720038816,0.0012688046264472152,2.623560878681019,-4.499948339173871,7.12350921785489,31.214285714285715,61.883408067863826,69.04761904268707,25.0,6.0,0.0,17.8,1,44022.0,44018.0,9.087191603434753e-05,0.0026577620280768106,0.0012464825713607494,44145.0,44004.0,-0.0001359157322460044,0.0030679029179164837,0,0.0012687763400104116,44152.560391055136,44015.53960894487,0.003108171370603736,1,17772.783185840708,9865.406988972116,44084.05,1.0095372916279561,1.1158798283124969,0.0006347623041871309,0
2026-06-09 00:17:00,44134.0,44145.0,44133.0,44139.0,46,00:17:00,2026-06-09,1,0.0,46,44084.87910798122,0.0012276520456416281,5.310698949397192,-2.5378188814596587,7.848517830856851,29.142857142857142,57.070707066671766,99.99999998965517,5.0,6.0,1.0,12.2,0,44022.0,44018.0,9.087191603434753e-05,0.0026577620280768106,0.001126122294839918,44145.0,44004.0,-0.0001359157322460044,0.0030679029179164837,0,0.001227527555266227,44157.6320003901,44021.0679996099,0.0030974373806870897,1,9023.973333333333,4247.456035236583,44089.35,2.325365082317924,0.5782526712686581,0.0,0
2026-06-09 00:18:00,44133.0,44136.0,44119.0,44130.0,20,00:18:00,2026-06-09,1,-0.00020390131176506454,20,44085.48263888889,0.0010097963875264151,6.637537050955871,-0.7027476949765528,7.340284745932424,27.5,54.589371976984296,75.6756756695398,3.0,3.0,11.0,9.8,0,44022.0,44018.0,9.087191603434753e-05,0.002453318795147825,0.0008153027449280861,44145.0,44004.0,-0.000339789330615011,0.0028633760567220515,0,0.0010096001866716367,44159.76221146163,44028.337788538374,0.0029805477819173846,1,4391.044776119403,-45.465357576562816,44094.05,3.210079877677004,0.2616088946989979,-0.00020390131176506454,1
2026-06-09 00:19:00,44131.0,44175.0,44131.0,44161.0,154,00:19:00,2026-06-09,1,0.0007024699750737273,154,44092.26327896278,0.001558929297920881,10.07437559718528,1.452676963455814,8.621698633729466,28.642857142857142,63.43612334410526,77.4999999941875,30.0,14.0,0.0,14.4,1,44022.0,44018.0,9.087191603434753e-05,0.0031575121530143303,0.001355972173092831,44175.0,44004.0,-0.00031692133559705,0.0035678574675028735,0,0.0015586133945837324,44163.07797838388,44039.32202161611,0.002806181164407418,1,20797.535168195718,1701.9011320437316,44101.2,3.8902959233541785,1.932245922184037,0.0007024699750737273,0
2026-06-09 00:20:00,44160.0,44182.0,44158.0,44174.0,78,00:20:00,2026-06-09,1,0.00029437739181625844,78,44095.95195374801,0.001769959436046514,13.689284707797924,3.8999985123242364,9.789286195473688,28.571428571428573,66.24472573448344,83.01886791982912,14.0,8.0,2.0,15.4,0,44022.0,44018.0,9.087191603434753e-05,0.003452819045022865,0.001499733040717241,44182.0,44035.0,-0.0001810692137069354,0.003156579993187166,0,0.001769481991345985,44171.05984265832,44044.64015734168,0.0028661493434078747,1,8857.511568123393,-184.4661537230538,44107.85,4.196024663552536,1.031064111024044,0.00029437739181625844,0
2026-06-09 00:21:00,44177.0,44209.0,44168.0,44207.0,175,00:21:00,2026-06-09,1,0.0007470457735319069,175,44105.304999097636,0.0023057317233027247,18.997953843369032,6.919589578533196,12.078364264835837,28.928571428571427,67.87148593995903,99.9999999961039,30.0,2.0,9.0,16.4,1,44022.0,44018.0,9.087191603434753e-05,0.004202444232429145,0.0020650151079315278,44209.0,44036.0,-4.523965708339829e-05,0.0038831864837859053,0,0.002305177972167896,44186.518023630924,44045.28197636908,0.0032014771830982136,1,16355.655391120508,27247.753609961732,44115.9,4.955317100606214,2.4255024254688076,0.0007470457735319069,0
2026-06-09 00:22:00,44207.0,44210.0,44180.0,44200.0,82,00:22:00,2026-06-09,1,-0.0001583459633089923,82,44109.18869880767,0.0020587842096216028,22.382262096667546,10.012124082160067,12.370138014507479,28.857142857142858,73.47826086509264,86.7924528252759,7.0,3.0,20.0,16.8,0,44022.0,44018.0,9.087191603434753e-05,0.0040434328290399335,0.0017769074557586236,44210.0,44055.0,-0.00022619316896629212,0.003291340369991981,0,0.0020582050785176624,44200.02770723124,44043.17229276876,0.003555070860133721,0,7120.628683693517,-6576.215101401718,44121.6,4.625724470082777,1.1832611832441087,-0.0001583459633089923,0
2026-06-09 00:23:00,44197.0,44200.0,44179.0,44180.0,59,00:23:00,2026-06-09,1,-0.0004524886877828038,59,44111.47820254863,0.0015533779470444501,23.18327554759162,12.646354375246379,10.536921172345242,28.142857142857142,70.71129706698761,54.99999999725,17.0,3.0,1.0,19.6,0,44022.0,44018.0,9.087191603434753e-05,0.0035891145336421886,0.0012453243679043048,44210.0,44055.0,-0.0006785795068988764,0.0028373623879241216,0,0.001552900165583291,44207.48268385064,44042.617316149364,0.003736321379834661,0,4756.605839416058,-4629.86212004031,44125.05,3.8995326228787768,0.9298660362343599,-0.0004524886877828038,0
2026-06-09 00:24:00,44178.0,44178.0,44138.0,44142.0,116,00:24:00,2026-06-09,1,-0.0008601177003169092,116,44113.74904942966,0.0006404114630721139,20.515314284952183,14.220146357187541,6.295167927764641,29.5,61.9047619015873,0.0,36.0,0.0,4.0,20.8,1,44022.0,44018.0,9.087191603434753e-05,0.0027259097723864724,0.0003489958437767947,44210.0,44055.0,-0.0015381135489707864,0.0019748042219951884,0,0.0006402249566098752,44209.08610727351,44044.113892726484,0.0037386115075039965,0,10040.141176470588,-3861.364197046249,44126.6,2.425429380336135,1.8296529968165671,-0.0008601177003169092,0
2026-06-09 00:25:00,44144.0,44154.0,44127.0,44143.0,61,00:25:00,2026-06-09,1,2.265416156954636e-05,61,44114.52625096228,0.0006454506362765516,18.271010568802012,15.030319199510437,3.240691369291575,29.571428571428573,66.1478599185756,1.6949152541510983,1.0,10.0,16.0,18.2,0,44022.0,44018.0,9.087191603434753e-05,0.0027486256871563594,0.0003229187321190761,44210.0,44055.0,-0.0015154942320741572,0.0019975031210985815,0,0.0006452425921360165,44210.55561040138,44046.94438959862,0.003707587928567178,0,5461.912778904665,-2329.4514831076194,44128.75,1.6205214679434687,0.9406322282044621,2.265416156954636e-05,0
2026-06-09 00:26:00,44157.0,44177.0,44144.0,44163.0,34,00:26:00,2026-06-09,1,0.00045307296740149106,34,44115.24996210399,0.0010823930032591365,17.899877907220798,15.60423094105251,2.295646966168288,28.714285714285715,64.63414633778504,35.59322033717322,6.0,14.0,13.0,13.4,0,44022.0,44018.0,9.087191603434753e-05,0.003202943982554105,0.0007013043808297233,44210.0,44055.0,-0.001063107894141573,0.002451481103166441,0,0.0010819809615916153,44213.78764190186,44050.31235809815,0.003704230458446993,0,4265.744318181818,-1031.9575298139493,44132.05,1.5864004686680242,0.540970564828306,0.00045307296740149106,-1
2026-06-09 00:27:00,44164.0,44191.0,44164.0,44175.0,41,00:27:00,2026-06-09,1,0.00027172067114999976,41,44116.37410714286,0.0013288919147062712,18.362382199062267,16.155861192654463,2.2065210064078045,28.285714285714285,61.504424774951055,99.99999999090909,11.0,16.0,0.0,14.2,0,44022.0,44018.0,9.087191603434753e-05,0.003475534959792752,0.0009085780187560782,44210.0,44055.0,-0.0007916760913820224,0.0027238678924071565,0,0.0013283341042381255,44218.52799832402,44051.272001675985,0.0037896539166969736,0,5823.713826366559,-4199.569782928322,44134.9,1.8809516255507814,0.6607574536557493,0.00027172067114999976,-1
2026-06-09 00:28:00,44170.0,44170.0,44140.0,44148.0,44,00:28:00,2026-06-09,1,-0.0006112054329371341,44,44117.07326328079,0.0007010151497277101,16.361639040827868,16.197016762289145,0.16462227853872236,29.357142857142858,57.9166666632882,54.23728813283538,22.0,0.0,8.0,15.2,1,44022.0,44018.0,9.087191603434753e-05,0.002862205261005796,0.00023336059649693299,44210.0,44055.0,-0.001402397647591011,0.0021109976166155463,0,0.0007006875464559128,44218.99763380063,44056.40236619936,0.0036838183140776226,0,6562.540540540541,2015.0958211687082,44137.7,2.028156247343759,0.6973058636973486,-0.0006112054329371341,1
2026-06-09 00:29:00,44150.0,44150.0,44113.0,44115.0,44,00:29:00,2026-06-09,1,-0.000747485729817865,44,44117.24198167239,-5.081871784559016e-05,11.975169169942092,15.352647243819735,-3.3774780738776435,30.714285714285715,50.73529411503569,16.666666665972215,35.0,0.0,2.0,15.0,1,44022.0,44018.0,9.087191603434753e-05,0.002112580073599516,-0.0005527941023213026,44210.0,44055.0,-0.002148835105179775,0.0013619339462035782,0,-5.079320680372262e-05,44217.045347564606,44061.7546524354,0.003518187721835962,0,8665.44642857143,10314.031461371997,44139.4,1.665456284038141,0.7006369426640027,-0.000747485729817865,1
2026-06-09 00:30:00,44121.0,44122.0,44096.0,44098.0,57,00:30:00,2026-06-09,1,-0.0003853564547205979,57,44116.9573724668,-0.00042970716014589707,7.045881730715337,13.691294141198856,-6.6454124104835195,30.142857142857142,42.14559386747111,0.0,23.0,1.0,2.0,19.4,1,44022.0,44018.0,9.087191603434753e-05,0.0017264095225114325,-0.0009617029278132899,44210.0,44055.0,-0.0025333634924224716,0.0009760526614458978,0,-0.00042947845948104984,44215.050620841976,44065.84937915802,0.0033801477258150673,0,11425.39090909091,9618.736857163294,44140.45,1.2575082304470238,0.9033280506988379,-0.0003853564547205979,0
2026-06-09 00:31:00,44105.0,44130.0,44101.0,44126.0,65,00:31:00,2026-06-09,1,0.0006349494308131032,65,44117.01156462585,0.0002037408032723101,5.337227677402552,12.020480848439597,-6.683253171037045,31.571428571428573,47.750865049589926,35.89743589605523,21.0,4.0,4.0,22.4,0,44022.0,44018.0,9.087191603434753e-05,0.002362455136068276,-0.0004020954268724247,44210.0,44058.0,-0.0019000226193168538,0.0015434200372236248,0,0.00020361739485545892,44208.56349760753,44078.93650239247,0.002936474477475487,1,11427.051792828684,7412.542783145177,44143.75,1.370710299812385,0.9984639016743708,0.0006349494308131032,0
2026-06-09 00:32:00,44129.0,44139.0,44125.0,44134.0,35,00:32:00,2026-06-09,1,0.00018129900738794724,35,44117.2320590208,0.000380076904116984,4.575892135042523,10.531563105760183,-5.9556709707176605,31.142857142857142,50.69444444198013,67.924528298042,5.0,5.0,4.0,21.2,0,44022.0,44018.0,9.087191603434753e-05,0.0025441824542273743,-0.00026956070665681717,44210.0,44096.0,-0.0017190680841438202,0.0008617561683599224,0,0.0003798300856750724,44206.029334276594,44085.77066572341,0.0027241186283025894,1,6304.857142857143,-2724.1404181220573,44145.9,1.4726072397903007,0.5426356589063157,0.00018129900738794724,-1
2026-06-09 00:33:00,44128.0,44132.0,44107.0,44107.0,37,00:33:00,2026-06-09,1,-0.0006117732360538808,37,44117.20420301348,-0.00023129759008587065,1.773411101734382,8.779932704955025,-7.0065216032206425,29.857142857142858,40.49295774448274,57.14285714013605,21.0,4.0,0.0,21.0,0,44022.0,44018.0,9.087191603434753e-05,0.001930852755440418,-0.0008630629446982267,44210.0,44096.0,-0.0023297896403528086,0.00024945573294629333,0,-0.0002311514304754834,44206.914322974175,44083.28567702582,0.0028005066462268714,1,6856.970588235294,-3998.4805397079526,44145.1,1.0534555039655136,0.5767731878320066,-0.0006117732360538808,1
2026-06-09 00:34:00,44123.0,44124.0,44094.0,44100.0,116,00:34:00,2026-06-09,1,-0.0001587049674655061,116,44116.71152388173,-0.0003788025740014854,-1.0008792930457275,6.823770305354874,-7.824649598400602,30.285714285714285,36.69064748016666,19.047619046258504,23.0,1.0,6.0,18.6,1,44022.0,44018.0,9.087191603434753e-05,0.0017718413520512069,-0.0010103160975520797,44210.0,44094.0,-0.0024881248586292133,0.00013607293509320688,0,-0.0003785632644021555,44207.75694734896,44081.44305265104,0.0028613668421032983,1,16501.935483870966,4441.1137562421345,44144.6,0.19255273962872319,1.692195477728779,-0.0001587049674655061,0
2026-06-09 00:35:00,44093.0,44108.0,44088.0,44104.0,36,00:35:00,2026-06-09,1,9.070294784585542e-05,36,44116.486537023186,-0.00028303561782297323,-2.843974282768613,4.890221387730177,-7.73419567049879,28.785714285714285,29.317269074656863,10.526315788642663,11.0,4.0,5.0,16.2,0,44022.0,44018.0,9.087191603434753e-05,0.0018627050111307561,-0.0009117835278660096,44210.0,44088.0,-0.0023976475910426963,0.00036291054255125293,0,-0.00028285760938707164,44208.262745429216,44080.237254570784,0.0029001623282404647,1,5493.923875432526,-1286.204031352771,44144.25,-0.37376064368411455,0.5176132278861594,9.070294784585542e-05,-1
2026-06-09 00:36:00,44107.0,44132.0,44107.0,44121.0,58,00:36:00,2026-06-09,1,0.0003854525666606712,58,44116.56112737921,0.0001006169227010733,-2.8994592543895124,3.3322852593062393,-6.231744513695752,28.642857142857142,34.749034747156415,74.99999999196429,14.0,11.0,0.0,14.8,0,44022.0,44018.0,9.087191603434753e-05,0.0022488755622188396,-0.0005063050266914051,44210.0,44088.0,-0.0020131192037999997,0.0007485029940119591,0,0.0001005558622259228,44208.174540500244,44078.52545949975,0.002937001405658786,1,9074.531914893618,3234.0248483245055,44143.35,-0.3964199877223067,0.8541973490301296,0.0003854525666606712,0
2026-06-09 00:37:00,44124.0,44134.0,44086.0,44120.0,100,00:37:00,2026-06-09,1,-2.2664944130945663e-05,100,44116.447151600754,8.053342072258666e-05,-2.9896601950749755,2.0678961684299964,-5.057556363504972,30.571428571428573,37.4999999978125,95.45454544152892,4.0,10.0,34.0,14.6,0,44022.0,44018.0,9.087191603434753e-05,0.002226159647448952,-0.0005074486208271628,44210.0,44086.0,-0.002035738520696629,0.0007712198883999281,0,8.04860723305852e-05,44208.04465744496,44076.75534255504,0.002974222400456559,1,12714.697406340058,-2295.0265932336024,44142.4,-0.49836220058559594,1.4164305948807872,-2.2664944130945663e-05,0
2026-06-09 00:38:00,44121.0,44121.0,44096.0,44096.0,24,00:38:00,2026-06-09,1,-0.0005439709882140153,24,44116.34535480859,-0.0004611749827634119,-4.940790160631877,0.6661589026176217,-5.606949063249499,29.357142857142858,39.82300884709061,40.476190473299326,25.0,0.0,0.0,15.4,1,44022.0,44018.0,9.087191603434753e-05,0.0016809776929716579,-0.001012670845727324,44210.0,44086.0,-0.0025786021262157303,0.00022682937894115534,0,-0.0004609205293207534,44209.387239284566,44072.01276071543,0.0031121952884556603,1,3168.574850299401,-4232.583264452413,44140.7,-0.8041817450750461,0.3389830508426697,-0.0005439709882140153,1
2026-06-09 00:39:00,44099.0,44100.0,44076.0,44082.0,59,00:39:00,2026-06-09,1,-0.0003174891146588976,59,44115.731160663236,-0.0007646061796049753,-7.529957054888655,-0.9730642888836337,-6.556892766005022,29.142857142857142,37.238493721668036,0.0,17.0,1.0,6.0,14.2,1,44022.0,44018.0,9.087191603434753e-05,0.0013629548861932362,-0.0012404628795731167,44210.0,44076.0,-0.002895272562768539,0.00013612850530900862,0,-0.0007642420582221138,44209.488536796285,44064.011463203715,0.0032960531437536086,0,9389.306859205777,346.8773345714212,44136.75,-1.495128937880461,0.8932626797745153,-0.0003174891146588976,0
2026-06-09 00:40:00,44088.0,44101.0,44075.0,44081.0,20,00:40:00,2026-06-09,1,-2.2684996143551572e-05,20,44115.526291879614,-0.0007826335710284566,-9.552467219276878,-2.6889448749622824,-6.863522344314595,28.571428571428573,31.363636361640488,0.0,7.0,13.0,6.0,13.4,0,44022.0,44018.0,9.087191603434753e-05,0.0013402389714233488,-0.001157887342773115,44210.0,44075.0,-0.002917891879665168,0.0001361315938740752,0,-0.0007823396548003271,44206.67924078661,44057.52075921339,0.0033798183538335355,0,3377.854406130268,-7343.346602612865,44132.1,-2.333357497554032,0.3167062549435201,-2.2684996143551572e-05,1
2026-06-09 00:41:00,44081.0,44114.0,44075.0,44114.0,32,00:41:00,2026-06-09,1,0.0007486218552210655,32,44115.369621390855,-3.1046354198311727e-05,-8.39571629713464,-3.830299159396754,-4.565417137737887,29.357142857142858,37.34439833807958,68.74999999570312,33.0,0.0,6.0,17.2,1,44022.0,44018.0,9.087191603434753e-05,0.0020898641588296286,-0.00030479894034204984,44210.0,44075.0,-0.0021714544220764044,0.0008848553601814887,0,-3.103785491468784e-05,44193.472245042925,44061.42775495707,0.0029923435432107123,1,6007.012765957446,8958.090150181679,44127.45,-3.0017648111606747,0.5714285714183673,0.0007486218552210655,-1
2026-06-09 00:42:00,44115.0,44134.0,44115.0,44129.0,43,00:42:00,2026-06-09,1,0.0003400281089902535,43,44115.521483942415,0.00030552775087313693,-6.197171086947492,-4.303673544906902,-1.8934975420405902,28.285714285714285,45.85152838147632,97.95918366747189,14.0,5.0,0.0,19.2,0,44022.0,44018.0,9.087191603434753e-05,0.0024306028803779377,0.00011558361794851383,44200.0,44075.0,-0.001606334841628923,0.0012251843448666767,0,0.00030546973539475155,44180.45328180226,44067.34671819774,0.00256338545787026,1,10660.376404494382,1353.741617297746,44123.9,-2.911406027856275,0.7955596669603042,0.0003400281089902535,-1
