entry_date,signal,opt_type,K,T,prob_down,prob_neutral,prob_up,atr,macd_hist,rsi,vwap_bias,vix_ret_1d,exit_date,trade_type,ret
2026-05-25 17:38:00,1,Call,44000,0.019178082191780823,0.00012366528,0.037833042,0.23575255,8.571428571428571,-3.6228606559430654,29.113924045473482,0.004752596388680316,0,2026-05-25 17:41:00,Take_Profit,0.007008273914062043
2026-05-25 17:42:00,2,Call,44000,0.019178082191780823,0.0011138712,0.035380505,0.20434654,8.428571428571429,0.4712721855070452,67.14285712942856,0.0055041910986692,0,2026-05-25 17:46:00,Stop_Loss,-0.011689084422494025
2026-05-25 17:47:00,2,Call,44000,0.019178082191780823,0.00019310594,0.027652597,0.21477038,8.285714285714286,0.12000243350301609,51.724137918549346,0.00540675787846055,0,2026-05-25 17:25:00,Stop_Loss,-0.011507271249639097
2026-05-25 17:23:00,-2,Put,43950,0.019178082191780823,0.00067656796,0.267504,0.23341264,8.714285714285714,-3.285990325542101,34.210526309487534,0.004890827147449629,0,2026-05-25 20:30:00,Stop_Loss,-0.011870342971981146
2026-05-25 17:02:00,-2,Put,43950,0.019178082191780823,0.0019366845,0.26857424,0.21340375,12.857142857142858,2.670473310531889,66.01941746675465,0.007795532966789463,0,2026-05-25 17:03:00,Stop_Loss,-0.015546452141439501
2026-05-25 17:04:00,2,Call,43950,0.019178082191780823,0.003489512,0.14626692,0.19787699,5.857142857142857,1.0262910813129804,69.38775508221573,0.004874777020343173,0,2026-05-25 17:06:00,Stop_Loss,-0.009316747813968485
2026-05-25 17:07:00,-2,Put,43950,0.019178082191780823,0.00948275,0.2986241,0.19548516,6.571428571428571,1.4069227648288596,61.01694913806377,0.004872496464655595,0,2026-05-25 17:08:00,Stop_Loss,-0.009926639200505169
2026-05-25 17:09:00,1,Call,43950,0.019178082191780823,1.5995458e-05,0.0038038283,0.21793,7.785714285714286,2.3705295603653003,71.05263156585872,0.005208335880552775,0,2026-05-25 17:10:00,Stop_Loss,-0.009024683156489422
2026-05-25 17:24:00,1,Call,43950,0.019178082191780823,1.8843462e-05,0.0025103264,0.20829646,8.0,2.421725483152769,69.44444443094136,0.005019007690624039,0,2026-05-25 17:11:00,Trailing_Stop,0.01370297408236313
2026-05-25 17:13:00,2,Call,44000,0.019178082191780823,0.001466217,0.15775636,0.2051388,9.785714285714286,3.29769426097622,76.9230769112426,0.005463470748609253,0,2026-05-25 17:15:00,Stop_Loss,-0.013004558839844292
2026-05-25 17:16:00,2,Call,43950,0.019178082191780823,0.0007060518,0.20120056,0.20451733,11.714285714285714,2.328479654880951,65.09433961404415,0.005201105583463753,0,2026-05-25 18:41:00,Trailing_Stop,0.006119309262011363
2026-05-25 18:42:00,1,Call,44000,0.019178082191780823,7.530325e-05,0.23127031,0.23138407,5.142857142857143,1.4006752517887555,72.0930232323418,0.005367708232941696,0,2026-05-25 18:43:00,Trailing_Stop,0.006875183319510856
2026-05-25 18:44:00,2,Call,44000,0.019178082191780823,0.0012717363,0.24317566,0.20610867,6.428571428571429,3.3045967288605245,79.31034480844232,0.005789209956597149,0,2026-05-25 18:34:00,Stop_Loss,-0.009694435888969915
2026-05-25 18:20:00,-2,Put,44000,0.019178082191780823,0.0026761012,0.31504378,0.21252404,6.071428571428571,-0.5632876473230498,40.57971013669397,0.005078175377476501,0,2026-05-25 18:18:00,Stop_Loss,-0.009379298299485835
2026-05-25 17:54:00,1,Call,44000,0.019178082191780823,1.4065807e-05,0.20562844,0.24452917,5.357142857142857,2.7012765060184445,76.59574465803531,0.005431592930752899,0,2026-05-25 17:55:00,Stop_Loss,-0.009456623629731202
2026-05-25 17:56:00,1,Call,43950,0.019178082191780823,1.7859915e-06,0.074647956,0.25162935,5.142857142857143,-3.2893197358084834,17.77777777224692,0.004830246419177054,0,2026-05-25 17:58:00,Take_Profit,0.0020478612296544346
2026-05-25 17:59:00,-1,Put,43950,0.019178082191780823,6.63567e-06,0.25665167,0.2745498,5.214285714285714,-3.2682374268239403,22.222222215308648,0.00498811361114291,0,2026-05-25 18:11:00,Stop_Loss,-0.009643614446533551
2026-05-25 18:12:00,1,Call,43950,0.019178082191780823,5.4323023e-06,0.19799648,0.23927507,4.928571428571429,0.4295234840794282,61.36363634411157,0.00504857010508463,0,2026-05-25 18:13:00,Stop_Loss,-0.009024683156489422
2026-05-25 18:14:00,-2,Put,43950,0.019178082191780823,9.584244e-06,0.26063913,0.25987396,4.928571428571429,0.49981803475424647,47.61904760317461,0.004933086708754137,0,2026-05-25 18:16:00,Stop_Loss,-0.009575480211320113
2026-05-25 18:17:00,-1,Put,44000,0.019178082191780823,2.2608845e-06,0.12677276,0.33311278,4.642857142857143,1.2047320576666123,56.09756095645449,0.005160491613925105,0,2026-05-25 18:46:00,Stop_Loss,-0.009335948401176545
2026-05-25 20:31:00,1,Call,44100,0.019178082191780823,2.9347498e-06,0.18179455,0.25645623,6.928571428571429,4.326964102337919,89.09090906823141,0.005940146995447759,0,2026-05-25 22:48:00,Take_Profit,0.0046610127643941165
2026-05-25 20:33:00,1,Call,44100,0.019178082191780823,2.455513e-06,0.09656637,0.26010752,12.5,0.6575331855050168,60.31746031075838,0.010235660431417824,0,2026-05-25 22:45:00,Take_Profit,0.012607029095629859
2026-05-25 22:46:00,1,Call,44200,0.019178082191780823,1.1508802e-05,0.24398129,0.24249822,12.0,-2.761068022909627,51.92307691608728,0.009771315254822395,0,2026-05-25 22:47:00,Trailing_Stop,0.01838542951704297
2026-05-25 17:01:00,1,Call,43950,0.019178082191780823,3.2841883e-06,0.056453057,0.24714561,13.071428571428571,-0.5811887574298458,62.01550386923863,0.010263555680335809,0,2026-05-25 22:49:00,Take_Profit,0.013450506738675315
2026-05-25 22:50:00,1,Call,44250,0.019178082191780823,1.3897512e-05,0.23538814,0.25839385,12.142857142857142,1.6569086119818963,57.26495725810504,0.010324774952646087,0,2026-05-25 22:51:00,Stop_Loss,-0.009275229363964924
2026-05-25 22:52:00,1,Call,44250,0.019178082191780823,4.164517e-06,0.025963366,0.2543303,12.214285714285714,1.9727967520944585,52.29357797493476,0.010125385653751961,0,2026-05-25 22:44:00,Stop_Loss,-0.00937094611417221
2026-05-25 22:55:00,1,Call,44250,0.019178082191780823,1.8836561e-05,0.13170725,0.23287152,12.928571428571429,-3.395988077850263,48.21428570825893,0.009796514412276934,0,2026-05-25 22:57:00,Stop_Loss,-0.009703667957240732
2026-05-25 22:58:00,1,Call,44250,0.019178082191780823,2.9826457e-05,0.098192215,0.23270395,12.714285714285714,0.1910659917606603,64.58333332391493,0.0101082299874884,0,2026-05-25 23:01:00,Trailing_Stop,0.006902343419036555
2026-05-25 23:02:00,1,Call,44250,0.019178082191780823,3.023328e-05,0.12025931,0.2366748,11.0,0.9680335562801075,58.66666665571555,0.010507641533291381,0,2026-05-25 23:03:00,Stop_Loss,-0.009036374441296366
2026-05-25 23:04:00,-2,Put,44250,0.019178082191780823,0.00038779134,0.27628595,0.23119439,10.357142857142858,1.2954053528509863,54.05405404382761,0.010412963018513327,0,2026-05-25 22:43:00,Take_Profit,0.02218951910255547
2026-05-25 22:41:00,1,Call,44250,0.019178082191780823,7.091121e-05,0.026954722,0.22402701,15.071428571428571,-4.24254207585117,31.34328357881489,0.009526055951520822,0,2026-05-25 22:20:00,Trailing_Stop,0.005898000794599608
2026-05-25 22:21:00,2,Call,44250,0.019178082191780823,0.001065174,0.04460297,0.22305378,15.5,-3.6151591936386964,49.090909084661156,0.01060150611185712,0,2026-05-25 22:22:00,Trailing_Stop,0.0107335940689522
2026-05-25 22:23:00,2,Call,44250,0.019178082191780823,0.00068639795,0.028912215,0.21910448,14.785714285714286,-2.2722627688228734,65.42056073910385,0.010850798926681861,0,2026-05-25 22:26:00,Trailing_Stop,0.007952199219871706
2026-05-25 22:27:00,3,Call,44300,0.019178082191780823,0.18376797,0.050599504,0.1409691,14.214285714285714,-1.2387628016699566,73.78640775696107,0.011207213178104535,0,2026-05-25 22:42:00,Stop_Loss,-0.02366672900161532
2026-05-25 22:29:00,2,Call,44300,0.019178082191780823,0.0038853772,0.0073268493,0.17411111,16.0,-4.0446583961776135,29.166666663831023,0.009739645810968657,0,2026-05-25 22:31:00,Stop_Loss,-0.018656069826267517
2026-05-25 22:32:00,2,Call,44200,0.019178082191780823,0.003871243,0.01417874,0.17668115,17.714285714285715,-8.210871511643205,44.44444444037763,0.009740635253814618,0,2026-05-25 22:30:00,Trailing_Stop,0.015403741453791375
2026-05-25 23:08:00,2,Call,44250,0.019178082191780823,0.015903527,0.015753701,0.12159773,17.071428571428573,-5.587163146073184,48.99328858600063,0.009969688600194109,0,2026-05-25 23:38:00,Take_Profit,0.042106013168595274
2026-05-25 23:39:00,3,Call,44300,0.019178082191780823,0.17925014,0.01437282,0.069440074,14.0,-4.0589125433499245,39.55223880183783,0.010994014015967767,0,2026-05-25 23:11:00,Trailing_Stop,0.00408458698727143
2026-05-25 23:12:00,1,Call,44300,0.019178082191780823,6.051618e-05,0.0046843826,0.19640924,12.428571428571429,0.6194166198239142,67.22689074839349,0.01097835418520481,0,2026-05-25 23:13:00,Trailing_Stop,0.024720109433309788
2026-05-25 23:14:00,1,Call,44300,0.019178082191780823,6.6517554e-05,0.014692183,0.22138572,18.571428571428573,7.021195109005841,70.73170731103511,0.011562980687497415,0,2026-05-25 23:17:00,Trailing_Stop,0.009832436019419986
2026-05-25 23:18:00,2,Call,44350,0.019178082191780823,0.0001098983,0.037527453,0.20823197,22.5,7.29951295871917,69.1011235900707,0.011747836347250394,0,2026-05-25 23:26:00,Stop_Loss,-0.024819782782349368
2026-05-25 23:27:00,2,Call,44300,0.019178082191780823,0.0005849125,0.0340818,0.18370591,17.571428571428573,-2.2953810193135347,38.74999999321875,0.011349393782956883,0,2026-05-25 23:28:00,Trailing_Stop,0.011707725893497958
2026-05-25 23:29:00,2,Call,44300,0.019178082191780823,0.0002208344,0.025685014,0.19856694,16.642857142857142,-1.9459680435757392,46.73913042767013,0.011625691854251087,0,2026-05-25 23:31:00,Stop_Loss,-0.018932425456043827
2026-05-25 23:32:00,2,Call,44300,0.019178082191780823,0.00012232705,0.01899228,0.19608389,15.0,-5.529778226668968,32.432432428341855,0.010761756019103843,0,2026-05-25 22:18:00,Trailing_Stop,0.009717127979836992
2026-05-25 20:32:00,2,Call,44100,0.019178082191780823,0.0006580729,0.057821877,0.19749539,17.714285714285715,-3.095649347213815,63.82978722770484,0.01044894910360109,0,2026-05-25 22:17:00,Take_Profit,0.04411085115716243
