date,Open,High,Low,Close,Volume,time,date_only,day_of_week,ret,mock_volume,vwap,vwap_bias,macd,signal,macd_hist,atr,rsi,rsi_fast,body_length,upper_shadow,lower_shadow,body_avg_5,momentum_explosion,daily_open,yesterday_close,gap_amplitude,intraday_trend,dist_from_ma20,recent_high_20,recent_low_20,pullback_from_high,bounce_from_low,gap_filled,spot_futures_proxy,bb_upper,bb_lower,bb_width,is_squeeze,vwap_5,slope_vwap,ma_20,slope_ma20,vol_surge_ratio,price_roc,pv_divergence,pc_ratio,foreign_net_oi,dealer_net_oi,foreign_net_oi_zscore,foreign_net_oi_momentum,dealer_net_oi_zscore,dealer_net_oi_momentum,dealer_relative_momentum,dealer_extreme_score
2026-06-12 00:10:00,43705.0,43706.0,43675.0,43679.0,42,00:10:00,2026-06-12,4,-0.0006406296474249507,42,43670.087191984836,0.0002040941199860872,23.24106174532062,18.69206299491112,4.548998750409503,47.142857142857146,60.04901960578263,48.14814814547325,26.0,1.0,4.0,22.8,1,43649.0,43648.0,2.291055718475021e-05,0.0006873009690943507,0.0009682205938801363,43728.0,43555.0,-0.0011205634833516027,0.0028469750889679062,0,0.00020425004188359222,43730.18925692386,43543.31074307614,0.004282594690203117,0,5124.351955307263,-3717.2336753124273,43636.75,2.395344092897424,0.4365904365858982,-0.0006406296474249507,1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:11:00,43680.0,43712.0,43673.0,43711.0,100,00:11:00,2026-06-12,4,0.0007326175049795491,100,43672.23441021788,0.0008876484179395709,25.296577064720623,20.01296580887302,5.283611255847603,47.57142857142857,66.10978520065504,57.57575757314049,31.0,1.0,7.0,23.0,1,43649.0,43648.0,2.291055718475021e-05,0.0014204220027949914,0.0015649810850383078,43728.0,43555.0,-0.000388766922795454,0.0035816783377338175,0,0.0008882491179994821,43739.24472646486,43546.155273535136,0.004424324180898928,0,11236.760925449871,3219.416232019441,43642.7,3.266217342124233,1.028277634950866,0.0007326175049795491,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:12:00,43704.0,43733.0,43700.0,43729.0,98,00:12:00,2026-06-12,4,0.00041179565784355,98,43675.55586657336,0.0012236623522298262,28.054640895417833,21.621300826181987,6.433340069235847,45.0,62.631578945060944,64.10256410009862,25.0,4.0,4.0,23.2,1,43649.0,43648.0,2.291055718475021e-05,0.0018328025842516019,0.0018328025842516019,43733.0,43555.0,-9.14641117691425e-05,0.003994948915164643,0,0.0012244068232178593,43750.93083309037,43547.06916690963,0.004670477357573867,0,10794.564231738035,4063.8905254580204,43649.0,3.7128032122616674,0.9834420471552087,0.00041179565784355,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:13:00,43729.0,43747.0,43712.0,43747.0,52,00:13:00,2026-06-12,4,0.00041162615198153674,52,43677.65473778978,0.0015876599287786533,31.331703544594347,23.56338136986446,7.768322174729889,44.57142857142857,62.9242819820341,99.99999999558824,18.0,0.0,17.0,22.6,0,43649.0,43648.0,2.291055718475021e-05,0.0022451831657082123,0.00206726336706232,43747.0,43555.0,0.0,0.004408219492595468,0,0.001588420168936486,43763.87093508977,43549.62906491023,0.004907416841142198,0,6249.571428571428,2195.8278492147324,43656.75,4.583292752095424,0.5213032581401373,0.00041162615198153674,-1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:14:00,43745.0,43765.0,43731.0,43764.0,199,00:14:00,2026-06-12,4,0.00038859807529667556,199,43686.619047619046,0.001771273540225349,34.89827167663316,25.8303594312182,9.06791224541496,44.642857142857146,64.98740553926996,99.99999999433962,19.0,1.0,14.0,23.8,0,43649.0,43648.0,2.291055718475021e-05,0.002634653714861678,0.002227094986459899,43765.0,43555.0,-2.2849308808408025e-05,0.004798530593502358,0,0.0017720794971220059,43774.7517056288,43558.7482943712,0.004946633565758637,0,17737.34419551935,5785.104189007405,43666.75,5.5106581398499435,1.8755890669003243,0.00038859807529667556,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:15:00,43755.0,43761.0,43724.0,43740.0,79,00:15:00,2026-06-12,4,-0.0005483959418700612,79,43689.091339776394,0.0011652487763519847,35.38036042193562,27.740359629361684,7.640000792573936,41.785714285714285,52.33918128440716,59.322033895288705,15.0,6.0,16.0,21.6,0,43649.0,43648.0,2.291055718475021e-05,0.002084812939586197,0.0014997309642926309,43765.0,43555.0,-0.0005712327202102006,0.004247503156927925,0,0.0011656380776792986,43780.01826979649,43568.98173020351,0.004832031038546041,0,6544.431818181818,-3937.2894748822137,43674.5,5.842058237302115,0.7264367816025155,-0.0005483959418700612,1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:16:00,43753.0,43772.0,43713.0,43724.0,145,00:16:00,2026-06-12,4,-0.00036579789666213447,145,43692.68907563025,0.000716617013788018,34.07851701245818,29.007991105980985,5.070525906477194,41.642857142857146,58.68852458747003,29.82456140193905,29.0,19.0,11.0,21.2,1,43649.0,43648.0,2.291055718475021e-05,0.0017182524227358769,0.0009878470771516688,43772.0,43564.0,-0.0010965914283103105,0.003672757322559828,0,0.0007168112426783479,43781.922720031354,43579.77727996864,0.0046277817410308435,0,11064.53752181501,7704.47405598214,43680.85,5.520337633927983,1.3321084060511519,-0.00036579789666213447,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:17:00,43733.0,43738.0,43718.0,43738.0,31,00:17:00,2026-06-12,4,0.000320190284512023,31,43693.308182601206,0.001022852680598573,33.78700417582877,29.963793719950544,3.8232104558782254,38.92857142857143,68.43971630865903,25.925925924485597,5.0,0.0,15.0,17.2,0,43649.0,43648.0,2.291055718475021e-05,0.002038992874979907,0.0011227095180818443,43772.0,43585.0,-0.0007767522617198032,0.0035103820121600666,0,0.0010229547150662401,43780.12357649196,43597.77642350803,0.004173759108056515,0,2679.600790513834,-8489.288609965222,43688.95,5.083959763434899,0.293144208035053,0.000320190284512023,-1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:18:00,43730.0,43737.0,43698.0,43737.0,94,00:18:00,2026-06-12,4,-2.2863413964957502e-05,94,43694.73008049942,0.0009673917065673973,33.09380176335981,30.5897953286324,2.5040064347274082,38.5,73.66412213346833,45.1612903182102,7.0,0.0,32.0,15.0,0,43649.0,43648.0,2.291055718475021e-05,0.0020160828426767623,0.000980680480109982,43772.0,43587.0,-0.000799597916476268,0.0034413930759170526,0,0.0009674045495924768,43783.73682937637,43604.56317062363,0.004100632664847287,0,7502.332116788321,1463.687490708137,43694.15,4.4991928928783285,0.8855393311268437,-2.2863413964957502e-05,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:19:00,43732.0,43738.0,43713.0,43720.0,40,00:19:00,2026-06-12,4,-0.0003886869241146451,40,43695.28951184147,0.0005655183529985697,30.817431761977787,30.63532261530148,0.18210914667630718,37.07142857142857,67.4242424206669,43.749999995898435,12.0,6.0,7.0,13.6,0,43649.0,43648.0,2.291055718475021e-05,0.0016266122935232968,0.0005091795344153759,43772.0,43587.0,-0.0011879740473361696,0.00305136852731312,0,0.0005654865103702653,43785.29156906011,43610.20843093989,0.004006685427057712,1,4495.629820051414,-5936.902187562958,43697.75,3.8689723299801755,0.38666022232589015,-0.0003886869241146451,1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:20:00,43727.0,43727.0,43710.0,43711.0,7,00:20:00,2026-06-12,4,-0.0002058554437328608,7,43695.35934489403,0.0003579477395417562,27.964806470168696,30.101219386274924,-2.1364129161062273,34.42857142857143,60.251046021575256,0.0,16.0,0.0,1.0,13.8,1,43649.0,43648.0,2.291055718475021e-05,0.0014204220027949914,0.00022768331653351263,43772.0,43587.0,-0.0013935849401443528,0.0028448849427580966,0,0.0003579011283703611,43785.12634373989,43616.97365626012,0.0038477951326059013,1,965.2271293375394,-6397.869664934494,43701.05,2.7695790354324883,0.07007007006936866,-0.0002058554437328608,1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:21:00,43725.0,43740.0,43722.0,43726.0,54,00:21:00,2026-06-12,4,0.0003431630482029213,54,43696.220657276994,0.000681508429678031,26.607737578066008,29.40252302463314,-2.7947854465671327,33.857142857142854,59.574468081557264,36.58536585098157,1.0,14.0,3.0,8.2,0,43649.0,43648.0,2.291055718475021e-05,0.0017640724873421668,0.000568634921506596,43772.0,43587.0,-0.0010509001187973808,0.003189024250349802,0,0.0006814315578195445,43785.34594938272,43616.954050617285,0.0038532601262307414,1,10447.805309734513,3926.076781318395,43701.15,1.6020451250339005,0.6214039125360022,0.0003431630482029213,-1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:22:00,43726.0,43726.0,43667.0,43702.0,197,00:22:00,2026-06-12,4,-0.0005488725243562032,197,43696.39951296376,0.00012816815798692843,23.326754969406466,28.187369413587806,-4.860614444181341,35.785714285714285,50.20920501797937,31.249999998046874,24.0,0.0,35.0,12.0,1,43649.0,43648.0,2.291055718475021e-05,0.0012142317120666863,-1.6017317007806696e-05,43772.0,43587.0,-0.001599195832952536,0.002638401358203074,0,0.0001281496803684322,43785.691692658685,43619.70830734131,0.003798012143812008,1,21962.48469387755,38852.96515278115,43702.7,1.132781436114466,2.2172200337398174,-0.0005488725243562032,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:23:00,43704.0,43713.0,43657.0,43657.0,106,00:23:00,2026-06-12,4,-0.0010297011578417337,106,43695.496232360594,-0.0008810114469436605,16.900608994299546,25.930017329730155,-9.02940833543061,37.0,41.00719424253921,17.857142856505092,47.0,9.0,0.0,20.0,1,43649.0,43648.0,2.291055718475021e-05,0.0001832802584251602,-0.0010719879369894753,43772.0,43587.0,-0.002627250296993452,0.0016059834354279579,0,-0.000880843046106768,43783.39945497738,43624.30054502262,0.0036403866010604347,1,11454.559405940594,108672.16593675892,43703.85,0.6407168706462738,1.2093553907449017,-0.0010297011578417337,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:24:00,43672.0,43709.0,43672.0,43677.0,46,00:24:00,2026-06-12,4,0.0004581166823189875,46,43695.320021514046,-0.0004192673610131564,13.268721304462815,23.397758124676688,-10.129036820213873,38.42857142857143,49.62962962705625,22.47191011160207,5.0,32.0,0.0,18.6,0,43649.0,43648.0,2.291055718475021e-05,0.0006414809044880607,-0.0006875321029445415,43772.0,43587.0,-0.002170337201864156,0.0020648358455502315,0,-0.0004191548391860244,43775.60032725049,43638.499672749516,0.003136808695644525,1,4900.346341463414,-5309.688306598109,43707.05,1.3500788880845138,0.5411764705818685,0.0004581166823189875,-1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:25:00,43687.0,43688.0,43656.0,43663.0,74,00:25:00,2026-06-12,4,-0.00032053483526794935,74,43694.55712233973,-0.0007222208993072142,9.155205635172024,20.549247626775756,-11.394041991603732,37.92857142857143,40.4761904739418,25.316455695241146,24.0,1.0,7.0,20.2,1,43649.0,43648.0,2.291055718475021e-05,0.00032074045224403033,-0.0010478439124387278,43772.0,43610.0,-0.0024901763684546632,0.0012153175877092132,0,-0.0007219855575931308,43770.27519823254,43647.32480176746,0.0028129437656736534,1,6773.714884696017,-6915.779348688942,43708.8,1.395794767830322,0.8809523809418934,-0.00032053483526794935,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:26:00,43667.0,43675.0,43639.0,43650.0,76,00:26:00,2026-06-12,4,-0.0002977349243066252,76,43693.40395587676,-0.0009933754742613259,4.790995858544193,17.397597273129442,-12.60660141458525,38.142857142857146,34.00809716406431,42.55319148664554,17.0,8.0,11.0,23.4,0,43649.0,43648.0,2.291055718475021e-05,2.2910032303145025e-05,-0.0013315579227695436,43772.0,43639.0,-0.0027871698802887056,0.0002520681042186977,0,-0.0009930391980626236,43771.7960938708,43644.603906129196,0.002910030331644855,1,6648.09619238477,-4196.113567723158,43708.2,0.9953356512065974,0.9010077059762773,-0.0002977349243066252,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:27:00,43654.0,43685.0,43635.0,43646.0,86,00:27:00,2026-06-12,4,-9.163802978240376e-05,86,43692.19803560467,-0.001057352060132612,0.9980566220619949,14.117689142915953,-13.119632520853958,39.214285714285715,28.326180255808737,0.0,8.0,31.0,11.0,20.2,0,43649.0,43648.0,2.291055718475021e-05,-6.873009690943507e-05,-0.0013830910540662926,43772.0,43635.0,-0.002878552499314565,0.00025209121118367707,1,-0.0010570072747768044,43774.93580335285,43637.964196647146,0.0031338991546030035,1,9674.113402061856,9741.693194634132,43706.45,-0.13727762454931658,1.0219845513841712,-9.163802978240376e-05,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:28:00,43638.0,43659.0,43623.0,43659.0,69,00:28:00,2026-06-12,4,0.00029785089126144193,69,43691.0778256705,-0.0007341962539466972,-0.9479562455162522,11.104560065229514,-12.052516310745766,39.357142857142854,27.074235806205067,43.333333329,21.0,0.0,15.0,15.0,1,43649.0,43648.0,2.291055718475021e-05,0.00022910032303145023,-0.0010376541465551487,43772.0,43623.0,-0.0025815589874805226,0.0008252527336496614,0,-0.000733973292601329,43776.040196039976,43632.65980396002,0.0032806892696024847,1,8582.538461538461,2670.356824331584,43704.35,-1.0181016179818172,0.8278344331034453,0.00029785089126144193,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:29:00,43659.0,43686.0,43651.0,43663.0,65,00:29:00,2026-06-12,4,9.161913923816378e-05,65,43690.52088452088,-0.0006299051593736733,-2.1427189623354934,8.455104259716512,-10.597823222052005,39.0,31.578947366305727,80.95238094081633,4.0,23.0,8.0,14.8,0,43649.0,43648.0,2.291055718475021e-05,0.00032074045224403033,-0.0008958369325079101,43772.0,43623.0,-0.0024901763684546632,0.0009169474818329571,0,-0.0006297375419946828,43776.160738892446,43628.13926110756,0.0033870525313945726,1,7670.527027027027,1537.9302661315671,43702.15,-1.384179627620363,0.7831325301110466,9.161913923816378e-05,-1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:30:00,43661.0,43669.0,43631.0,43633.0,87,00:30:00,2026-06-12,4,-0.0006870805945536906,87,43689.1522479564,-0.0012852675107475051,-5.447530561410531,5.674577295491104,-11.122107856901636,37.5,29.596412554195737,36.170212763648706,28.0,8.0,2.0,15.6,1,43649.0,43648.0,2.291055718475021e-05,-0.0003665605168503204,-0.0015297535346230483,43772.0,43623.0,-0.0031755460111486072,0.00022923687045823927,1,-0.0012849528764149005,43779.531669277014,43620.16833072298,0.003646770836834154,1,9911.412532637076,245.29289735702747,43699.85,-1.5100745999728975,1.0205278592255655,-0.0006870805945536906,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:31:00,43632.0,43643.0,43600.0,43607.0,103,00:31:00,2026-06-12,4,-0.0005958792656933776,103,43686.69551387518,-0.0018242513638933027,-10.048764371946163,2.529908962003651,-12.578673333949814,39.142857142857146,22.12765957314984,6.666666666333327,25.0,11.0,7.0,17.2,1,43649.0,43648.0,2.291055718475021e-05,-0.000962221356732091,-0.0020059664054981434,43772.0,43600.0,-0.003769533034816692,0.00016055045871559266,1,-0.0018239192641474006,43784.22742900522,43605.07257099478,0.004100155465496087,0,10954.929268292683,2764.206437740751,43694.65,-2.219458703766808,1.206088992960116,-0.0005958792656933776,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:32:00,43602.0,43646.0,43600.0,43630.0,79,00:32:00,2026-06-12,4,0.0005274382553259738,79,43685.14079538165,-0.0012622322917517205,-11.704445968556684,-0.31696202410841634,-11.387483944448267,39.57142857142857,29.182879375842177,29.113924049527327,28.0,16.0,2.0,21.2,1,43649.0,43648.0,2.291055718475021e-05,-0.00043529061375975544,-0.001366454793692695,43772.0,43600.0,-0.0032440829754180017,0.0006880733944953972,1,-0.0012621005724839302,43782.17952830546,43597.220471694534,0.004233470511606197,0,8552.779156327544,1150.1844999592736,43689.7,-2.84883009188435,0.9354647720433928,0.0005274382553259738,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:33:00,43622.0,43631.0,43606.0,43616.0,56,00:33:00,2026-06-12,4,-0.0003208801283520746,56,43683.95032556186,-0.0015554986455082332,-13.985057521822455,-3.050581123651224,-10.934476398171231,39.57142857142857,29.527559053490606,36.50793650619804,6.0,9.0,10.0,18.2,0,43649.0,43648.0,2.291055718475021e-05,-0.0007560310660037858,-0.0015372059936153853,43772.0,43600.0,-0.003563922142008509,0.0003669724770642118,1,-0.0015555271440328919,43777.08676483237,43589.213235167634,0.004300823765335862,0,6262.810256410256,-3681.213211752024,43683.15,-3.821523414839431,0.6615475487222499,-0.0003208801283520746,1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:34:00,43615.0,43679.0,43611.0,43679.0,142,00:34:00,2026-06-12,4,0.0014444240645634654,142,43682.767691998386,-8.625121981627693e-05,-10.586846544785658,-4.557834207878111,-6.029012336907547,43.214285714285715,44.80519480315821,85.99999999741999,64.0,0.0,4.0,30.2,1,43649.0,43648.0,2.291055718475021e-05,0.0006873009690943507,2.2894349445279647e-06,43772.0,43600.0,-0.0021246458923512264,0.0018119266055045458,0,-8.625885721448829e-05,43764.78094573186,43593.019054268145,0.00393237676460967,0,13281.408993576017,2123.6830182162503,43678.9,-3.604560283696059,1.7359413202721767,0.0014444240645634654,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:35:00,43674.0,43732.0,43674.0,43710.0,170,00:35:00,2026-06-12,4,0.0007097232079489313,170,43683.86813922357,0.0005982039111817808,-5.330848240337218,-4.712437014369932,-0.6184112259672858,45.285714285714285,47.530864195477065,87.03703703461935,36.0,22.0,0.0,31.8,1,43649.0,43648.0,2.291055718475021e-05,0.0013975119704918465,0.0007463814238026485,43772.0,43600.0,-0.0014164305949008176,0.0025229357798164562,0,0.000598292498556066,43759.763507490345,43595.03649250966,0.0037714473613512387,0,13510.363636363636,5796.460296029456,43677.4,-2.8153088714263625,1.9687319050148382,0.0007097232079489313,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-12 00:36:00,43708.0,43715.0,43678.0,43694.0,107,00:36:00,2026-06-12,4,-0.0003660489590482374,107,43684.21950088134,0.0002238908976835259,-2.4285037198642385,-4.255650355468793,1.8271466356045547,43.714285714285715,48.73417721303077,85.45454545221487,14.0,7.0,16.0,29.6,0,43649.0,43648.0,2.291055718475021e-05,0.001030951453641526,0.00041441618833265326,43740.0,43600.0,-0.0010516689529034967,0.002155963302752244,0,0.00022393354501353175,43755.7443221974,43596.0556778026,0.0036562187475197706,1,8439.093862815884,3474.931408273318,43675.9,-1.659678846420187,1.2670219064385195,-0.0003660489590482374,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
