date,Open,High,Low,Close,Volume,time,date_only,day_of_week,ret,mock_volume,vwap,vwap_bias,macd,signal,macd_hist,atr,rsi,rsi_fast,body_length,upper_shadow,lower_shadow,body_avg_5,momentum_explosion,daily_open,yesterday_close,gap_amplitude,intraday_trend,dist_from_ma20,recent_high_20,recent_low_20,pullback_from_high,bounce_from_low,gap_filled,spot_futures_proxy,bb_upper,bb_lower,bb_width,is_squeeze,vwap_5,slope_vwap,ma_20,slope_ma20,vol_surge_ratio,price_roc,pv_divergence,pc_ratio,foreign_net_oi,dealer_net_oi,foreign_net_oi_zscore,foreign_net_oi_momentum,dealer_net_oi_zscore,dealer_net_oi_momentum,dealer_relative_momentum,dealer_extreme_score
2026-06-15 08:56:00,45855.0,45880.0,45838.0,45847.0,268,08:56:00,2026-06-15,0,-6.54307524536879e-05,268,45760.09054530252,0.001899241318402524,307.75386009424255,260.96184079436983,46.79201929987272,123.64285714285714,93.49962207006124,56.86274509469435,8.0,25.0,9.0,20.4,0,45750.0,44704.0,0.023398353614888526,0.0021202185792349266,0.012105217263648839,45880.0,44688.0,-0.0007192676547515101,0.025935374149659286,0,0.0019185881852434722,46421.949702239355,44175.35029776065,0.049595283843528626,0,9408.113323124044,1125.7415766672295,45298.65,37.936998434435004,0.9436619718276632,-6.54307524536879e-05,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 08:57:00,45839.0,45864.0,45822.0,45842.0,174,08:57:00,2026-06-15,0,-0.00010905838986197125,174,45762.58719953664,0.0017353214781563459,301.34082484476676,269.03763760444923,32.30318724031753,126.07142857142857,93.28808446357012,78.37837837202338,3.0,22.0,17.0,14.8,0,45750.0,44704.0,0.023398353614888526,0.00201092896174859,0.010711888024005297,45880.0,44688.0,-0.0008282476024411328,0.025823487289652128,0,0.0017508717222109588,46466.3553437367,44245.9446562633,0.048955008030296884,0,6396.558139534884,-3055.9680039288455,45356.15,38.16641842080316,0.5955844600356134,-0.00010905838986197125,1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 08:58:00,45848.0,45875.0,45845.0,45870.0,182,08:58:00,2026-06-15,0,0.0006107935953929555,182,45765.67559373421,0.0022795338408611032,295.1159017878381,274.25329044112704,20.86261134671105,127.78571428571429,93.49593495838215,77.77777777129629,22.0,5.0,3.0,17.0,1,45750.0,44704.0,0.023398353614888526,0.002622950819672074,0.01001315637368483,45880.0,44689.0,-0.00021795989537924548,0.026427084964979607,0,0.002297122800508379,46501.27624277608,44329.22375722392,0.04782650069199482,0,7631.023765996344,3272.893061573992,45415.25,38.43828709797596,0.6051537822091267,0.0006107935953929555,-1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 08:59:00,45875.0,45905.0,45834.0,45884.0,537,08:59:00,2026-06-15,0,0.0003052103771528092,537,45774.68844609206,0.002388034907909179,287.99249025561585,277.0011304040248,10.991359851591028,131.78571428571428,93.51032448281036,89.36170212195563,9.0,21.0,41.0,14.6,0,45750.0,44704.0,0.023398353614888526,0.002928961748633816,0.009000609129911664,45905.0,44689.0,-0.00045746650691644796,0.026740361162701634,0,0.002403788346221851,46524.27958500605,44425.120414993944,0.0461610339378173,0,18666.445454545454,9840.795719015747,45474.7,38.864292865238944,1.639694656483543,0.0003052103771528092,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:00:00,45878.0,45881.0,45801.0,45810.0,529,09:00:00,2026-06-15,0,-0.001612762618777741,529,45778.91698795754,0.0006789809389906257,273.2263702203345,276.2461783672868,-3.0198081469523004,61.07142857142857,60.96385541963014,36.20689655078775,68.0,3.0,9.0,22.0,1,45750.0,44704.0,0.023398353614888526,0.001311475409836037,0.006133217660591883,45905.0,44689.0,-0.002069491340812503,0.02508447268902806,0,0.0006826817489818928,46521.757116655295,44539.742883344705,0.043531332853303475,0,14339.343195266272,12417.2795470111,45530.75,38.49533084267482,1.4949837501724035,-0.001612762618777741,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:01:00,45814.0,45873.0,45740.0,45781.0,1102,09:01:00,2026-06-15,0,-0.0006330495524994317,1102,45781.51161834259,-1.1175217342267965e-05,256.23039161469205,272.2430210167679,-16.012629402075845,62.785714285714285,57.11060947900779,11.965811965505154,33.0,59.0,41.0,27.0,1,45750.0,44704.0,0.023398353614888526,0.0006775956284152858,0.004307371011952362,45905.0,44689.0,-0.0027012308027447402,0.024435543422318146,0,-1.1223478574312721e-05,46500.51054442823,44668.78945557177,0.04018284858732969,0,19988.376386687796,16193.571137539258,45584.65,37.30024606272154,2.6986653605909177,-0.0006330495524994317,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:02:00,45789.0,45789.0,45698.0,45718.0,854,09:02:00,2026-06-15,0,-0.0013761167296476584,854,45777.07798489415,-0.0012905582333945953,234.96880847220746,264.78817850785583,-29.819370035648376,66.21428571428571,48.15573770353651,0.0,71.0,0.0,20.0,40.6,1,45750.0,44704.0,0.023398353614888526,-0.000699453551912553,0.0018023150709695404,45905.0,44689.0,-0.004073630323494084,0.023025800532569023,0,-0.001294554924464956,46451.40753262294,44820.09246737706,0.03574642829899477,0,12185.759051186018,-3471.8374310419813,45635.75,35.41529685737408,1.8952507767379154,-0.0013761167296476584,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:03:00,45729.0,45729.0,45654.0,45710.0,840,09:03:00,2026-06-15,0,-0.00017498578240515705,840,45770.27060584413,-0.001316806849650475,214.99498910448165,254.82954062718102,-39.83455152269937,65.28571428571429,39.30232558011574,0.0,19.0,0.0,56.0,40.0,0,45750.0,44704.0,0.023398353614888526,-0.0008743169398906913,0.0005132801667010658,45905.0,44689.0,-0.004247903278509874,0.02284678556244215,0,-0.0013192198982880374,46371.296430207876,45001.80356979213,0.029975843227727127,1,9942.102537545314,-3066.5565345925907,45686.55,34.218632462676965,1.7081850533773093,-0.00017498578240515705,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:04:00,45711.0,45772.0,45687.0,45739.0,616,09:04:00,2026-06-15,0,0.0006344344782323041,616,45768.04650344055,-0.0006346459082182053,199.20929029382387,243.70549056050962,-44.49620026668575,63.357142857142854,49.62406014863474,28.999999999129997,28.0,33.0,24.0,43.8,0,45750.0,44704.0,0.023398353614888526,-0.0002404371584699401,3.2794877877658037e-06,45905.0,44689.0,-0.003616163816577636,0.023495714829152064,0,-0.0006350510220643737,46238.97052231466,45238.72947768534,0.021868521937680983,1,7149.25754884547,-6423.292512338893,45738.85,33.82717647278132,1.180189673338097,0.0006344344782323041,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:05:00,45736.0,45764.0,45718.0,45740.0,353,09:05:00,2026-06-15,0,2.1863180218240075e-05,353,45767.14892892521,-0.0005931968575838941,184.6511582878229,231.89462410597227,-47.24346581814936,61.0,39.999999998328356,78.94736841481995,4.0,24.0,18.0,31.0,0,45750.0,44704.0,0.023398353614888526,-0.00021857923497267282,-0.0011061210094200531,45905.0,45654.0,-0.0035943796972006626,0.001883734174442505,0,-0.000592892411992678,45906.26692645269,45675.03307354731,0.005049804990874257,1,4288.5046480743695,-6480.724237152073,45790.65,33.942687476375745,0.6556463595827348,2.1863180218240075e-05,-1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:06:00,45743.0,45751.0,45612.0,45633.0,623,09:06:00,2026-06-15,0,-0.00233930913860958,623,45761.58039973078,-0.0028097893168815224,162.60531516873016,218.03676231852387,-55.43144714979371,67.5,25.242718445744174,21.897810218498577,110.0,8.0,21.0,46.4,1,45750.0,44704.0,0.023398353614888526,-0.0025573770491802723,-0.003349251469051261,45905.0,45612.0,-0.00592528047053685,0.00046040515653774316,0,-0.002808269270880479,45918.41421882136,45654.28578117864,0.00576871573389701,1,8651.661290322581,-1297.9560835844486,45786.35,21.844503469838635,1.2948145069078358,-0.00233930913860958,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:07:00,45633.0,45678.0,45581.0,45621.0,734,09:07:00,2026-06-15,0,-0.0002629675892446004,734,45753.41325085911,-0.002894062791186782,142.5226139766237,202.93393265014384,-60.41131867352016,71.5,23.99049881155375,0.8333333333124955,12.0,45.0,40.0,34.6,0,45750.0,44704.0,0.023398353614888526,-0.0028196721311474797,-0.0035057829035745115,45905.0,45581.0,-0.006186689903060535,0.0008775586318860737,0,-0.0028922872963774364,45930.208828882605,45632.791171117395,0.0064964594380962646,1,10576.694251421352,4794.115583553674,45781.5,9.324676943124162,1.5368509212698138,-0.0002629675892446004,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:08:00,45627.0,45630.0,45554.0,45554.0,493,09:08:00,2026-06-15,0,-0.0014686219065781492,493,45746.61174512601,-0.004210404613113764,119.81938524803991,186.3110231697231,-66.49163792168318,75.28571428571429,21.535181236030937,0.0,73.0,3.0,0.0,45.4,1,45750.0,44704.0,0.023398353614888526,-0.004284153005464387,-0.004771434314128092,45905.0,45554.0,-0.0076462259013177734,0.0,0,-0.004208032463362262,45951.91560553263,45592.88439446737,0.007843836265200242,1,7966.698119900674,8576.867168554643,45772.4,-3.985529797021881,1.0280471275132352,-0.0014686219065781492,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:09:00,45559.0,45593.0,45512.0,45515.0,570,09:09:00,2026-06-15,0,-0.0008561267945734752,570,45737.681756141945,-0.0048686716858367405,97.55538114162482,168.55989476410343,-71.00451362247861,78.14285714285714,15.031315239644172,0.0,44.0,34.0,3.0,48.6,0,45750.0,44704.0,0.023398353614888526,-0.005136612021857811,-0.005311633690683882,45905.0,45512.0,-0.008495806557019748,6.591668131481663e-05,0,-0.004866504497939486,45970.47110609345,45545.628893906556,0.009284534900129794,1,9355.769924269744,813.8421169293246,45758.05,-6.180881419898209,1.189854921195721,-0.0008561267945734752,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:10:00,45518.0,45562.0,45510.0,45543.0,364,09:10:00,2026-06-15,0,0.0006151818081951976,364,45732.32735635577,-0.004139902062724355,81.23394907942566,151.09470562716788,-69.86075654774223,78.85714285714286,19.841269840718695,20.895522387591896,25.0,19.0,8.0,52.8,0,45750.0,44704.0,0.023398353614888526,-0.004524590163934327,-0.0044832462987532615,45905.0,45510.0,-0.007885851214464484,0.0007251153592616849,0,-0.004138474742246404,45981.311807948485,45514.88819205151,0.010195475132234176,1,5954.616379310345,-4370.059077286712,45748.1,-7.295523300896969,0.765751551486766,0.0006151818081951976,-1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:11:00,45543.0,45548.0,45512.0,45532.0,260,09:11:00,2026-06-15,0,-0.00024152998265380976,260,45728.5312530167,-0.004297781879966459,66.64326642010565,134.20441778575542,-67.56115136564978,78.42857142857143,19.607843136716653,35.89743589605523,11.0,5.0,20.0,33.0,0,45750.0,44704.0,0.023398353614888526,-0.004765027322404268,-0.0044244643249547475,45905.0,45510.0,-0.008125476527611196,0.0004834102395077899,0,-0.00429723507640745,45984.735197978254,45483.96480202174,0.010949546587116698,1,4889.847170590665,-3862.1407551819852,45734.35,-8.312869764312753,0.5452448359011319,-0.00024152998265380976,1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:12:00,45529.0,45535.0,45444.0,45482.0,707,09:12:00,2026-06-15,0,-0.001098128788544317,707,45716.769933650154,-0.005135313233871855,50.463748479945934,117.45628392459354,-66.9925354446476,82.57142857142857,13.533834586110004,31.460674156242902,47.0,6.0,38.0,40.0,1,45750.0,44704.0,0.023398353614888526,-0.005857923497267632,-0.00513161521197975,45905.0,45444.0,-0.00921468249645988,0.0008361939970072873,0,-0.005135332322398179,45985.95900520014,45447.24099479986,0.01178385991959736,1,13431.818713450293,4356.721918317911,45716.6,-9.058515386911017,1.4124463090572121,-0.001098128788544317,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:13:00,45488.0,45493.0,45418.0,45451.0,471,09:13:00,2026-06-15,0,-0.0006815883206543472,471,45708.51345341338,-0.005633818165533605,34.739468059822684,100.91292075163936,-66.17345269181668,82.85714285714286,10.56466302341002,0.0,37.0,5.0,33.0,32.8,1,45750.0,44704.0,0.023398353614888526,-0.006535519125682918,-0.005386550364738197,45905.0,45418.0,-0.009889990197146066,0.0007265841736756193,0,-0.005635219120084677,45984.564078690986,45409.73592130902,0.012579081132673633,1,9025.051011804384,5156.393690049354,45697.15,-11.137074545171732,0.9283532078428534,-0.0006815883206543472,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:14:00,45458.0,45548.0,45458.0,45542.0,488,09:14:00,2026-06-15,0,0.002002156168181113,488,45702.443769651545,-0.0035106168602319567,29.283243023433897,86.58698520599827,-57.30374218256438,83.85714285714286,26.32508833857146,52.90697674326324,84.0,6.0,0.0,40.8,1,45750.0,44704.0,0.023398353614888526,-0.004546448087431595,-0.003090851779209732,45905.0,45418.0,-0.007907635333841458,0.002730195076841721,0,-0.0035120956861940857,45972.381494636706,45394.01850536329,0.012660299393943605,1,9705.020087336245,9847.287141622332,45683.2,-11.184153705038216,0.9453700116215703,0.002002156168181113,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:15:00,45544.0,45626.0,45540.0,45579.0,453,09:15:00,2026-06-15,0,0.0008124368714592656,453,45699.009457451924,-0.002626084435454922,27.626277618590393,74.79484368851669,-47.1685660699263,80.5,32.40418118387865,80.50314465256912,35.0,47.0,4.0,42.8,0,45750.0,44704.0,0.023398353614888526,-0.0037377049180327055,-0.001984906825430006,45905.0,45418.0,-0.00710162291689343,0.003544850059447718,0,-0.002627772655405105,45951.219492213895,45388.08050778611,0.012330705061846874,1,8678.977301387138,-3538.4943122436403,45669.65,-10.269792591749406,0.8532680354099581,0.0008124368714592656,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:16:00,45582.0,45617.0,45478.0,45484.0,491,09:16:00,2026-06-15,0,-0.002084293205204202,491,45693.84662850648,-0.0045924483051851366,18.434908396920946,63.522856630197545,-45.0879482332766,83.92857142857143,30.693069306221616,57.399103138241266,98.0,35.0,6.0,60.2,1,45750.0,44704.0,0.023398353614888526,-0.005814207650273098,-0.003669101781978606,45905.0,45418.0,-0.009171114257705932,0.0014531683473512386,0,-0.0045967082901213355,45931.729605104774,45371.270394895226,0.012276906787499561,1,8556.56858237548,-519.0911705830245,45651.5,-9.989682069888703,0.9058204962625113,-0.002084293205204202,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:17:00,45492.0,45525.0,45475.0,45522.0,263,09:17:00,2026-06-15,0,0.0008354586228123129,263,45690.90668264909,-0.0036967242480488304,14.05494779991568,53.62927486414117,-39.57432706422549,82.14285714285714,35.220125785388234,44.11764705804498,30.0,3.0,17.0,56.8,0,45750.0,44704.0,0.023398353614888526,-0.00498360655737694,-0.0024870988594405128,45905.0,45418.0,-0.008343317721380932,0.0022898410321898306,0,-0.003701212491351803,45906.31592116442,45364.68407883558,0.011868651429891967,1,5527.371191135734,-4304.626738126781,45635.5,-10.441475203137498,0.48124428179234907,0.0008354586228123129,-1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:18:00,45516.0,45538.0,45483.0,45483.0,192,09:18:00,2026-06-15,0,-0.0008567286147357356,192,45688.75001481306,-0.0045032970861830215,7.352073283182108,44.373834547949365,-37.02176126476726,80.0,30.185758513277705,22.09302325542862,33.0,22.0,0.0,56.0,0,45750.0,44704.0,0.023398353614888526,-0.005836065573770365,-0.002918922355349992,45905.0,45418.0,-0.009192898377082906,0.001431150645118644,0,-0.004510464272259981,45871.265474366824,45361.03452563318,0.011185313726249035,1,4627.841017488076,-4667.757666852728,45616.15,-11.714563172697842,0.35100548446005303,-0.0008567286147357356,1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:19:00,45482.0,45520.0,45440.0,45498.0,296,09:19:00,2026-06-15,0,0.0003297935492381221,296,45685.2553426891,-0.004098813529321,3.213330305305135,36.14173369942052,-32.928403394115385,82.42857142857143,31.666666665994953,57.608695650295374,16.0,22.0,42.0,42.4,0,45750.0,44704.0,0.023398353614888526,-0.005508196721311355,-0.0021679129150368147,45881.0,45418.0,-0.008347682047034538,0.001761416178607562,0,-0.004106760504050139,45823.4563361365,45370.2436638635,0.00993956100636322,1,7945.373451327434,-714.2993422701755,45596.85,-11.97112909762033,0.5533227404419977,0.0003297935492381221,-1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:20:00,45496.0,45518.0,45407.0,45411.0,304,09:20:00,2026-06-15,0,-0.0019121719636028267,304,45681.08206976789,-0.005912339584149716,-7.0060646808487945,27.512174023366658,-34.51823870421545,80.42857142857143,32.65624999928565,10.63829787211408,85.0,22.0,4.0,52.4,1,45750.0,44704.0,0.023398353614888526,-0.007409836065573609,-0.00364000184303886,45873.0,45407.0,-0.010071283761689665,8.80921443830227e-05,0,-0.005925854320234165,45794.57276259841,45359.227237401596,0.00955188977742677,1,8929.459249676585,6154.983880939265,45576.9,-12.840880454908687,0.5804850105010875,-0.0019121719636028267,1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:21:00,45409.0,45444.0,45340.0,45423.0,622,09:21:00,2026-06-15,0,0.0002642531545220539,622,45671.50244028215,-0.0054410831044386,-13.975607024061901,19.214617813880945,-33.19022483794285,80.92857142857143,34.53124999924462,23.68421052569252,14.0,21.0,69.0,35.6,0,45750.0,44704.0,0.023398353614888526,-0.007147540983606402,-0.0029851401479399683,45789.0,45340.0,-0.007993186136408134,0.0018306131451256765,0,-0.005454519201083112,45764.54523128389,45353.45476871611,0.009023254737105083,1,16847.409660107336,26404.46937663356,45559.0,-12.528457574784689,1.2447468481063744,0.0002642531545220539,0,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
2026-06-15 09:22:00,45417.0,45445.0,45370.0,45375.0,274,09:22:00,2026-06-15,0,-0.0010567333729608608,274,45667.40376276783,-0.006402898756557318,-23.105868324018957,10.750520586300965,-33.85638891031992,80.85714285714286,35.58776167391589,8.163265305955846,42.0,28.0,5.0,38.0,1,45750.0,44704.0,0.023398353614888526,-0.008196721311475232,-0.003663663202087638,45772.0,45340.0,-0.008673424801188311,0.0007719453021614299,0,-0.0064205508289151,45748.76953686189,45334.93046313811,0.00908700620909712,1,7365.373222748815,-729.9848548738989,45541.85,-12.062236755389902,0.5821117484585041,-0.0010567333729608608,1,0.9595999999999999,32711.0,3843.0,0.0,923.0,0.0,379.0,-544.0,0.0
